Name	Mean(log(AA))	Mean(log(EA))	logFC	M-W U test pval	Adj pval
RCAN1	9.238251174287173	9.225473014481963	0.01277815980520991	0.8730008640971245	0.9049245550119527
MRPL3	10.877712644380694	10.865001728089927	0.01271091629076615	0.5308398156464713	0.6128854268133344
FLOT2	10.878923698271532	10.866235390746093	0.012688307525438702	0.8263041447066327	0.8666580904974197
ACY3	5.281207739017447	5.268521764908092	0.012685974109354348	0.5678845189390263	0.6470305125980287
PLXNA3	8.785156366995192	8.772483317211305	0.012673049783886725	0.6556365606729916	0.7252021283314014
SDR9C7	1.0471376997108566	1.034499402780505	0.012638296930351567	0.070879065759473	0.11222826861515582
NUSAP1	8.645851217057961	8.63324928230717	0.012601934750790633	0.777206731549021	0.827844718386406
MSH2	8.517646521741767	8.50509362175731	0.012552899984457966	0.43916519651209285	0.5265356523290478
CCDC151	4.186837847484554	4.174289310947851	0.012548536536702848	0.8797528757433543	0.9103960096049757
KIF5A	2.8145849349595493	2.80204827707109	0.012536657888459146	0.9303986183093182	0.949479975156859
C11orf68	9.718049204268588	9.70551696570404	0.012532238564547882	0.6148948451813333	0.68909389701818
ACO2	10.855044458254202	10.842526880671173	0.012517577583029293	0.9782967791574817	0.9840241324431712
ADHFE1	6.672492925010597	6.659995485114208	0.012497439896389295	0.960887307649539	0.9713410105968807
FLT3LG	7.76652485144789	7.754048866448595	0.012475984999295697	0.6995729234267003	0.762774476527993
GOLGB1	9.475516012315778	9.463073927874705	0.012442084441072865	0.46012061593040954	0.5465507864156417
HES7	1.6708658342773994	1.6584526878208803	0.012413146456519142	0.8387996448536087	0.8766840247962079
GPR39	6.054212227273859	6.041804901259541	0.012407326014318265	0.8764946204965716	0.9077979998000206
AATF	10.002825315486742	9.990423343509272	0.012401971977469728	0.690770072674655	0.7556678722295684
FAM65C	5.687749300507939	5.675358916961753	0.012390383546185824	0.8176464645380287	0.860077658369824
TTLL1	7.3986110235031814	7.386221599850852	0.012389423652329867	0.22932996999713218	0.30750680412220377
ANAPC1	7.884665199920565	7.872277093226676	0.0123881066938889	0.7962528261261466	0.8428571037145818
XKR8	7.002087553959362	6.989702952855624	0.01238460110373829	0.7165781648234246	0.7774527307139407
LIPJ	1.2101093792531648	1.1977264250393542	0.012382954213810526	0.905839884604643	0.9308297441243947
UBR4	11.226905520205614	11.214538634869974	0.012366885335639566	0.26866259584207985	0.3513487861177623
PKD1L1	2.8951146809771418	2.8828032029321986	0.012311478044943147	0.8650008180017766	0.8982947423988341
LY6E	12.657825133958717	12.645520915612078	0.012304218346638862	0.8643841674248129	0.8978079421204912
HACL1	8.181144257262398	8.168847069902817	0.01229718735958052	0.7845687143674979	0.8336152136274225
POLR2D	8.561905610565288	8.549608690363183	0.01229692020210571	0.7075638433778809	0.7693684826316775
GSG1L	1.2244526360910402	1.2121868541044043	0.01226578198663586	0.7144389743065944	0.7755938602808594
C1orf64	2.0305103868874914	2.018284677948702	0.012225708938789381	0.20147308082706383	0.2753787302235875
TTC16	2.772926672683826	2.760703523955355	0.012223148728470967	0.840945236237995	0.8784224056418908
MAFG	7.978880631858571	7.966683341793461	0.012197290065110167	0.7966485318196664	0.8430799617351249
TAP1	10.81892369626577	10.806734392199687	0.01218930406608365	0.8511940505372161	0.8872958644830737
LMO4	9.931098952997111	9.918926271092694	0.012172681904417004	0.9918423822818666	0.9939162246130382
FAM135A	7.283859824632021	7.271763768916187	0.012096055715834275	0.3231324765986239	0.40903236466661397
NAE1	9.797421611908865	9.785349408191907	0.01207220371695783	0.48620093351071014	0.5711598659031835
THOC3	9.811681287374414	9.799624724038251	0.012056563336162895	0.49359538560579097	0.5784286186637067
ZNF584	7.175269138084456	7.163216348934771	0.012052789149684884	0.31555510733132686	0.40101106794488345
CCBL1	6.942800442131886	6.930783748969621	0.012016693162264502	0.9018742692025956	0.9278018567032563
TLDC2	5.550929643441713	5.538931719412303	0.011997924029410356	0.7476674115269839	0.8034766565604196
ZNF155	6.582824960305199	6.57083348988344	0.01199147042175941	0.8290772414990772	0.8690661173121443
TLDC1	7.87890317414324	7.866915447052268	0.011987727090971845	0.43576518537705833	0.5230790638074734
APOA1BP	11.505739678022477	11.493752345974684	0.011987332047793231	0.5380022476641337	0.6197796783135685
CBX3	11.851569496649526	11.8396007665899	0.011968730059626509	0.27159717883736445	0.35473695223749824
ACSS2	9.62148001644038	9.609552613958716	0.011927402481664018	0.47600615014816194	0.5619968859458595
FBXL22	4.321228844915998	4.309303898965067	0.01192494595093141	0.9701673608135388	0.9786578029874915
KCNMB4	5.64478871780785	5.632866281162023	0.011922436645826373	0.9410723474544354	0.9572614830116274
PLEC	9.891480192236422	9.879680433155222	0.011799759081199568	0.7967416466437172	0.8431295100915385
SSBP1	11.898699671781314	11.886922193273056	0.011777478508257389	0.5631921249050191	0.6429420785288165
SPATA3	0.10016456875346924	0.08841750212176304	0.011747066631706202	0.6917486028157023	0.7564170251864046
PHOX2A	0.5972772027830677	0.585541684038561	0.011735518744506734	0.651632819260342	0.7219135534016271
OR51B5	0.317430061768267	0.3057006072109952	0.011729454557271812	0.5410324547632945	0.6223650243904194
WBP2	11.388408080925037	11.37671438056187	0.011693700363167636	0.8126355792826053	0.8559698768013192
EFTUD2	10.510963917215541	10.4992773721585	0.011686545057040476	0.6949769414873054	0.7588536517996766
FAM229B	8.621927984686785	8.610263266413975	0.011664718272809793	0.611421793319715	0.6858347930486973
PLBD1	8.786345025170428	8.774694244225582	0.011650780944846062	0.6157432460898585	0.6897899980186075
AC023590.1	1.6167366919242123	1.605109431238043	0.011627260686169372	0.8713617871000984	0.903509500493452
PROB1	4.439713974899517	4.428087542243804	0.011626432655712726	0.8331467271094601	0.8722775621797924
UBE2N	10.95172618650867	10.940115523178637	0.011610663330033688	0.7861455045077241	0.8348756153766792
UTS2B	1.8842500010771523	1.8726477662440268	0.011602234833125502	0.7920894761516708	0.8396701711102577
ZIC3	0.3837740068078497	0.37218652362584836	0.011587483182001312	0.561401733208901	0.6413806138385612
TXLNB	3.7269224643380126	3.715369942021943	0.011552522316069513	0.8113021879674296	0.8549114995812548
CTD-2349B8.1	0.7941149604626387	0.7826080352093606	0.011506925253278122	0.9409523554790985	0.9571928893473352
TXNL4B	7.520763871844556	7.509274616045269	0.011489255799287612	0.9070587126084783	0.9317176127482011
TBC1D17	9.62161496065083	9.610147787164623	0.011467173486206406	0.8421010452903315	0.8793271163825193
GRHL1	7.162611594337412	7.15114911226309	0.011462482074322544	0.6090760726215585	0.6837510592728733
ARHGEF3	8.395627558823383	8.384231505295913	0.011396053527469974	0.9165537160224053	0.9385592508405987
RPL10A	15.06556054847997	15.054199610961923	0.01136093751804701	0.5563709470988112	0.6368316063455188
POLR3C	9.123789121082629	9.112438450752153	0.011350670330475765	0.4958063212598337	0.5803697061310347
ZNF774	5.319274392868575	5.307932116264607	0.011342276603968138	0.9938155655254057	0.9952911234175797
SLAIN1	6.271779727757879	6.2604667132366565	0.011313014521222797	0.31384214174088876	0.3991405785883426
RNF25	9.102084123460596	9.09077811367185	0.011306009788745186	0.7535014518243309	0.8086963545656617
ZSCAN5B	0.7482170463284027	0.7369127021079351	0.011304344220467555	0.8147186264777946	0.8578167095689192
MKI67IP	10.24071784308149	10.229477146118418	0.011240696963071173	0.38160588081793134	0.4688212561694661
UBE2V1	11.218026643275689	11.206802140956883	0.011224502318805563	0.6696831823444083	0.7372911447742935
TIMM9	10.258811688609148	10.247608877726854	0.01120281088229369	0.4303145459070933	0.5180941121821329
ANKRD28	8.50318346437036	8.49198791629479	0.011195548075571438	0.816451596881599	0.8591942957591402
PBX2	10.154372263109387	10.143189703608964	0.011182559500422684	0.7835257358679564	0.83282191558464
RLN3	0.5773702752022677	0.5661886526475756	0.011181622554692128	0.49350020545502515	0.578354294835709
WASF1	7.249823515273408	7.238733457674532	0.011090057598876157	0.3417704166905977	0.42846581047492016
DNTTIP2	9.92461910914246	9.91352925597028	0.011089853172180142	0.3739567174183389	0.46119724640230164
AVP	0.40076360652596243	0.38969504383758585	0.011068562688376582	0.5962154780650673	0.6721309988561439
TBPL1	9.040874127753703	9.029891355375327	0.010982772378376637	0.44306439209574633	0.5301983513271392
GBAS	10.354035918752919	10.343069815729505	0.01096610302341361	0.5032012970515409	0.5872294003525993
C5orf27	2.562870487343612	2.5519341918649032	0.010936295478708669	0.07855346275736586	0.1227469466955939
RAB15	8.246412465517382	8.235481279124107	0.010931186393275283	0.9723076812143411	0.9802196230432094
HMOX2	10.502421448589358	10.491504920687689	0.010916527901668971	0.5069012091155451	0.5904877075868177
TMEM236	1.4534433543185845	1.4425296940929195	0.010913660225664978	0.4663725228227634	0.5526793587746075
LMAN2	12.130538246141478	12.119664724846553	0.010873521294925581	0.40657127487369704	0.4941258630630478
CTB-58E17.5	3.897665583595602	3.8867948780591894	0.010870705536412562	0.6150432782063973	0.6892178305866913
RPL7A	15.620000003335573	15.60914171930726	0.010858284028312681	0.8202954224734925	0.8619443938430214
KLK2	1.8180320858346948	1.807200315687014	0.010831770147680775	0.642855670040807	0.7139509146036265
POLE3	10.086860934842568	10.076035945859983	0.010824988982584216	0.6333762200556304	0.705147991884713
SLC7A9	4.122058777497697	4.111272209805188	0.010786567692509408	0.03522168687455085	0.06082470712680828
EIF3A	10.560335976675827	10.549592707169289	0.0107432695065377	0.8193809470273936	0.8612319390121136
CENPL	6.8485388174943465	6.837815697587741	0.010723119906605127	0.9393205988135065	0.9560868289466719
ZSWIM3	5.819699659838423	5.8090308380676365	0.01066882177078643	0.7819272579411907	0.8316082236407945
MRPL50	7.9776239687100015	7.966974720733849	0.01064924797615241	0.49283421964386875	0.5777596915451649
VCPKMT	7.124957652298277	7.114308657987178	0.010648994311099003	0.7826916329278689	0.8321781784623941
PKD2L2	1.1326148197884935	1.1220075449644296	0.010607274824063984	0.7298902432363701	0.7886538777704404
TCEB3C	0.2956829792992741	0.28508612286738444	0.010596856431889679	0.6909701846004686	0.7557927328494735
MDH1	11.774820652776446	11.764355328669376	0.010465324107070018	0.7462054329649702	0.8022614664572437
TYMP	10.681188212767474	10.670734594739747	0.010453618027726819	0.6173566227015304	0.6910923478652452
PRSS36	5.675824233398213	5.665377941371091	0.010446292027122439	0.7620375018886709	0.815694544751174
FAU	14.412107637941851	14.401692624292576	0.01041501364927555	0.9506758076537075	0.9640149114136592
UQCRC2	11.716748889515836	11.706339318836505	0.010409570679330571	0.9046690626088552	0.9298398875914257
PPP1CA	11.951771429919656	11.9413653509929	0.01040607892675638	0.36755653350843476	0.4546564148879969
IQCF5	0.0626476607867131	0.05227443478132229	0.010373226005390812	0.8424549325347618	0.8795957823380773
SH3KBP1	8.621726908712235	8.611361300448417	0.01036560826381816	0.7290515511646856	0.7880281826702625
CYP3A43	0.7299665490656361	0.7196330495793415	0.010333499486294584	0.9644689453664981	0.9740965191334662
RP11-1084J3.4	3.0141673713956614	3.003841253086504	0.010326118309157195	0.7222633936333962	0.7823625126301915
BPHL	8.958071958877165	8.947776802687784	0.010295156189380705	0.9981470591639898	0.9986954313533998
CLNS1A	11.321748808978706	11.31148080070028	0.010268008278425	0.41285840864659784	0.5006310232553326
CRISPLD1	6.4141874109252175	6.40392695746154	0.010260453463677877	0.95812349227634	0.9693003578122821
PSMA2	11.71542599231911	11.705165634137966	0.010260358181144014	0.44770450221747626	0.5346619275006346
LAG3	5.86171300286842	5.851459746257723	0.01025325661069676	0.92661175438734	0.9464109287702448
PEX3	8.325112639817846	8.314862499943837	0.010250139874008468	0.8952863009658756	0.9226956093707501
RPL6	15.052645736965102	15.042451100714683	0.01019463625041972	0.6696392402549196	0.7372873371333412
SLC37A4	9.519843486302742	9.509652346760726	0.010191139542016003	0.09366918241924871	0.14287296065488755
MANBAL	10.608318319902187	10.598131578651234	0.01018674125095309	0.27929737842225666	0.36279922642013945
CD276	10.939147784947457	10.92898185005045	0.010165934897006679	0.9596855890748811	0.9703955331870376
TIGD4	3.100358851041682	3.0902594518263307	0.010099399215351301	0.9730532336925795	0.9807540811339452
SUMO2	12.773497806825283	12.76340522480146	0.010092582023823127	0.7657179124358174	0.8187444283911137
HS1BP3	9.213273252738762	9.203189372479088	0.010083880259674771	0.3881552148512709	0.4755841477981261
ZNF793	5.859181026390741	5.849108820401883	0.010072205988858052	0.7646592485445265	0.8178759754797037
RAD54L2	6.70325215999415	6.693197073164617	0.010055086829533266	0.7133589715908673	0.7745599231272208
TMEM121	5.472129469873085	5.46209349701775	0.010035972855335196	0.7880713047747185	0.8363843008483202
ATP6V0A2	7.692490846241219	7.68252877257855	0.009962073662668658	0.953005779810388	0.9658398031111177
MRPL44	9.140829130116163	9.130881818918192	0.009947311197970876	0.7278733968684021	0.7871529493147961
MAP3K7	8.478880264443118	8.468933738974373	0.009946525468745193	0.8921619000876104	0.9202045944608689
AP5S1	7.825627208054766	7.815693542263951	0.00993366579081556	0.22578603635933792	0.30324596564721695
RNASE13	0.6481046401487247	0.6381950390467551	0.00990960110196959	0.6868389448678227	0.7526300158804325
PSMA3	11.500044720780016	11.490143623178914	0.009901097601101583	0.8965269744217683	0.9236053167373521
SLC35F2	7.905295628414855	7.895426184365916	0.00986944404893908	0.322365020938687	0.4081557119949505
PLA2G2F	0.7755722802727345	0.7657120045639576	0.0098602757087769	0.5302863095729178	0.6124016658175002
PHOSPHO1	3.098361793219637	3.08850599421146	0.009855799008176902	0.9651180458160009	0.9745359198492466
TRO	6.836057502923525	6.826233123209247	0.009824379714278741	0.8169904061234181	0.8595626387244188
RPS23	15.756905825235853	15.747085830546427	0.009819994689426181	0.7518527506794391	0.8073074874933048
NOP14	8.820739436939787	8.810937401149669	0.009802035790118069	0.517695649280763	0.6006799926542593
NANP	6.174992379062125	6.165225761822609	0.009766617239516329	0.6523718893421923	0.7224686438856798
RTFDC1	11.11943918659786	11.109684337532736	0.009754849065124915	0.7272619162566734	0.7866540368751282
PIP5K1C	8.712084230506347	8.702351255156099	0.009732975350248196	0.8527548752243077	0.888565326285541
MGME1	8.63894635956633	8.629217133143259	0.009729226423070614	0.6329252770120135	0.7048327714897145
SLC16A1	8.149909494480132	8.140192446190127	0.009717048290005081	0.7571463076295354	0.811986135587628
NLGN2	7.734752290011733	7.725070068459275	0.009682221552457904	0.7598777617350527	0.8140046936485371
ATXN10	11.13795939680449	11.128279225436895	0.009680171367595136	0.5366692746319704	0.6187137323287616
RP11-724O16.1	1.542441585147203	1.5327678397355342	0.009673745411668877	0.624276707388357	0.697034356873077
PMPCB	10.41470843000802	10.405081670377529	0.009626759630490866	0.3021077358478361	0.3866741222335225
ARAF	10.292847482507765	10.283309358121478	0.009538124386287095	0.7673988638202736	0.820228188737298
ZNF84	8.36470991948226	8.355189736952767	0.009520182529493937	0.705053369018481	0.7673717777185547
GSK3B	8.74132211842434	8.731831779557917	0.009490338866424253	0.44027213196879234	0.5276196662114658
ZNF26	7.243051916554874	7.233578693171405	0.009473223383468898	0.39298237002568215	0.48039971290829125
USP34	10.11522441642963	10.105752609033031	0.009471807396598919	0.9951631277709753	0.9964697004241484
PRIM2	6.872828802605105	6.863371460415828	0.009457342189277185	0.512419514070511	0.5956966800875876
NONO	12.51587444067692	12.5064711034573	0.00940333721961828	0.46772096674128383	0.5540108564194296
HMGB4	0.10654827037015717	0.0971471952606847	0.009401075109472468	0.9805821172024598	0.98577840132983
DPAGT1	9.663766713024486	9.654387265770884	0.00937944725360218	0.7004219356596315	0.7635874107917187
STK35	8.040850751741482	8.031517673071129	0.0093330786703536	0.7676983264048417	0.8204038211762104
PRSS12	4.368599910280029	4.35927969762821	0.009320212651818593	0.9870059127429682	0.9903229399413221
KRT5	6.994588764452938	6.985276983800015	0.00931178065292304	0.6182065112177486	0.6916985305828861
CCDC8	6.60165101762092	6.592358911186251	0.009292106434669378	0.6074090386865572	0.682197674198428
PRDX1	13.782937254971875	13.773712586320375	0.009224668651500068	0.669573329241052	0.7372835302771272
GALNT11	9.845695190660962	9.836494852726933	0.00920033793402908	0.21810486194958	0.2944933085576625
KCNK1	8.159511662225707	8.150330880850364	0.009180781375343727	0.8108578456025262	0.8544927140442776
FAM65A	9.4513904639947	9.442231670873536	0.009158793121164521	0.8637913120532486	0.8973949626583609
FAM222B	8.451747645050014	8.442594677274522	0.009152967775492016	0.9387927317479676	0.9556899514026823
MED9	8.155112590935193	8.145972574956819	0.00914001597837455	0.8798242473916935	0.9104181359941773
CLEC4F	2.3997701952221138	2.3906390075137867	0.009131187708327104	0.7619685452733996	0.8156686737506115
AP3D1	10.30520164732158	10.296075806135642	0.009125841185937844	0.7730022070994629	0.8245965323207326
NIPSNAP3B	5.28323180551159	5.274115346397223	0.009116459114366648	0.8575118236916706	0.8924003047470116
FARP1	10.4105830482968	10.40150466239388	0.009078385902920871	0.8208348431413146	0.8624614413713507
MECP2	8.794999456316587	8.785923909264556	0.009075547052031396	0.932244691920153	0.9507246236560548
VMP1	11.686188233018237	11.677157593251577	0.009030639766660187	0.98936394377691	0.9922210551878778
RP11-1055B8.6	3.3874301878572437	3.378401788401772	0.009028399455471625	0.36967694157601905	0.4567851591005128
AAMDC	10.073475284565932	10.06445116695011	0.009024117615821226	0.8744028264747747	0.9061714517342638
ZNF213	7.907132742056838	7.898112804006714	0.009019938050124132	0.8908029475004818	0.91906318150231
FGFRL1	8.74219799403773	8.73319801343667	0.008999980601059221	0.8412754325284337	0.8786665238979089
MED20	8.285471557000935	8.276499351131811	0.008972205869124394	0.7091794022160949	0.7707110199999714
C1orf213	5.95896881076719	5.95001094546252	0.008957865304670243	0.26366981085380514	0.34566330227969333
TCAIM	8.276053561148801	8.267102042431317	0.008951518717484674	0.7465023236242654	0.8024139950330592
EPHA2	8.398653879107744	8.38975608242207	0.008897796685674919	0.9196895094282824	0.9410295716449171
GLO1	10.996434842996262	10.987588725479553	0.008846117516709384	0.746159760821541	0.8022614664572437
DDB1	11.610986693561253	11.602147717246105	0.008838976315148628	0.44637080063961454	0.5333354970295011
MMP17	5.919095490458261	5.910329942288197	0.008765548170064363	0.8968133197294595	0.9237988788977893
HIATL1	9.322241561121775	9.313480934469606	0.008760626652168924	0.6297725024348008	0.7020515892968471
DGCR6L	10.350179219407535	10.341469106008281	0.008710113399253316	0.3776959816578398	0.46492728745877515
MASP2	3.5849312756992773	3.57629340433907	0.008637871360207328	0.9051708182385019	0.9303031005507674
NRARP	7.5776249109822915	7.5690064472585545	0.00861846372373698	0.9637237109499968	0.9736678255753546
TDRD5	3.9863219710458657	3.9777312990567752	0.00859067198909047	0.9824586200029332	0.9871744213789472
HAUS1	9.117017756463733	9.108446854972005	0.008570901491728122	0.736270251581636	0.7940870438117229
SRD5A1	7.763855355239262	7.755334593153881	0.008520762085381328	0.7019421546747112	0.7648082872232032
FAM3D	4.859805283272013	4.8512973162304425	0.008507967041570197	0.26503801797373283	0.3471820746125025
KRT25	0.3451327594220615	0.336651877876458	0.008480881545603502	0.8991761779517858	0.9257615779782872
NKAIN4	4.15761618217844	4.149147715760949	0.008468466417490994	0.666324887585624	0.7342152016402097
RP11-123K3.4	1.879751550859535	1.8713344389376805	0.00841711192185457	0.7479187806866869	0.803699364754894
STMN4	1.155936419322954	1.1475203616183478	0.008416057704606184	0.7892320518208081	0.8375185950215918
AS3MT	6.764951698685459	6.756590901600266	0.008360797085193106	0.7740180802586563	0.8253654943305023
DNAJC4	10.43239881789661	10.424039870092441	0.008358947804168793	0.7216986909730367	0.7818682934748037
SMARCD3	8.944461284832617	8.936143647906114	0.008317636926502558	0.7750574418748476	0.8261352061000072
HERC4	8.522130805397158	8.513860453444247	0.008270351952910815	0.9991577535648059	0.999377252192566
METTL23	9.912018024249571	9.903752661754284	0.008265362495286865	0.6439582336166757	0.7148462361713336
C17orf64	1.6419647247169045	1.6337364571232735	0.008228267593630934	0.9422723403286661	0.9579911977360284
SCN2A	1.971653613443157	1.9634272333387943	0.008226380104362718	0.8508866838778629	0.887077009948116
CANT1	10.060874226164302	10.052650605981814	0.008223620182487679	0.923928396632589	0.9446238117932245
THAP2	6.57414485969801	6.565922215836589	0.00822264386142102	0.9254616399038331	0.945713577933375
PHF5A	9.655246197243919	9.64706185444155	0.00818434280236957	0.3423987023174607	0.42907625174469105
BRD9	9.37248798657855	9.364371231819614	0.008116754758935585	0.36797358936018665	0.45495824911254035
AP1B1	10.072668262187689	10.064574876261444	0.008093385926244423	0.5737864614078041	0.6520935435356586
RAB1B	11.859461904826865	11.851401263309587	0.00806064151727881	0.9720431361177819	0.9800071742126354
TAF5L	8.31764609977329	8.309621666104531	0.00802443366875849	0.7049189696274245	0.7673172120527557
PXT1	0.9614355956023511	0.953447538829703	0.007988056772648133	0.48344824318408897	0.5685129079142912
SORT1	9.216165497165793	9.208183215344524	0.0079822818212687	0.7463196172241302	0.8023123114860905
ATP6V1D	10.641076348257695	10.633125620518157	0.0079507277395372	0.4631487562771862	0.5496100312321701
CXorf48	0.780196915739698	0.7722557770568647	0.007941138682833304	0.49651264372688453	0.5809874240268582
LCMT1	9.929439587622598	9.921532959924674	0.007906627697924051	0.8069315906031943	0.8510938649826993
ZCCHC7	8.17118863052074	8.163293543382682	0.007895087138058088	0.5731703218029329	0.6514746240201594
RIOK2	8.68533557804164	8.677449200894307	0.007886377147332979	0.6352243591964652	0.7067880027911794
ATF6B	10.709730582756162	10.701863938482179	0.007866644273983425	0.8841321224187979	0.9136299485639552
FANCF	7.482401089853145	7.474541642236972	0.00785944761617241	0.7297315469459971	0.7885536847325841
RFC2	9.482310130897757	9.47447484175307	0.007835289144686897	0.4092880842940313	0.4969634369733248
RGS11	5.3868656910689285	5.379061569658159	0.007804121410769582	0.7856352701854571	0.8343824084801461
KLK12	2.6513421074831665	2.643564929224796	0.007777178258370654	0.9305664278596749	0.9495980155869557
MVB12B	6.908680338832354	6.900992956961051	0.007687381871302357	0.7813483261223653	0.8310895757119797
CPB2	1.3610331574614527	1.3533520916397306	0.007681065821722122	0.3993623871965304	0.48692426830174806
COA5	9.77334093368689	9.765672571025348	0.007668362661542361	0.5901024756580939	0.6668908648268822
GFM2	8.539888075770127	8.532223225808602	0.007664849961525277	0.6324530067794747	0.7044791534842687
B3GNT4	5.0154377295613815	5.007787357983601	0.007650371577780035	0.3449038196666586	0.43176989027833285
SFT2D2	8.135224904484241	8.127622037101595	0.007602867382646039	0.657642157752111	0.7269789970853685
EZR	12.09786993932388	12.090267454332796	0.007602484991084069	0.9199528778590643	0.9412461691892855
MTHFD1	10.05443975414486	10.046850363062216	0.007589391082644781	0.9039762245874843	0.9294424999823442
BCL2L2	9.009282232196034	9.001708540716841	0.007573691479192846	0.9708166495012558	0.9791500703725353
LANCL3	2.1211084400632347	2.113553186116291	0.007555253946943896	0.6541557561801065	0.7239159404236556
MTFR1	9.003162116857565	8.995608752211359	0.007553364646206262	0.9521409999340995	0.9651782194589681
OXT	2.0309801206004807	2.0234316431350634	0.007548477465417314	0.9829397906160033	0.9873732680457434
TTC23	7.680673939611977	7.67315145864392	0.007522480968057188	0.693150576272541	0.7574497956963588
PPY	0.5687840538117416	0.5612797589989184	0.00750429481282322	0.8226178780008401	0.8635875486598629
CDH18	0.9136389240203082	0.9062198998210166	0.007419024199291635	0.908588531620647	0.9328155103374048
SMOC1	4.5425594547433	4.535205246181456	0.007354208561843656	0.5721030905167156	0.6505457969836678
MLST8	10.008722089048003	10.001373228327083	0.007348860720920669	0.7767906063340434	0.8274498755662162
TXNDC17	11.796681594601468	11.789333267342585	0.007348327258883458	0.1909011183781797	0.2630610194742777
UBAP1	9.750201744322524	9.742858581753017	0.007343162569506845	0.5950240007169347	0.671078591841517
NF2	8.440672129039154	8.433425608829642	0.007246520209511331	0.4967991434431074	0.5811733042385581
KRTAP19-8	0.06194683777602119	0.05472543736616747	0.007221400409853716	0.9776232389849948	0.9836908835958323
POU4F3	1.0116471258488728	1.004427033869158	0.007220091979714738	0.7089324958507721	0.770534651135967
SLC23A1	4.0989394649217274	4.0917401609695085	0.007199303952218905	0.8034067786448946	0.848998738115401
FBXW4	9.831726350572406	9.824559116585492	0.007167233986914212	0.8814184675425135	0.9117051815121404
HHIPL2	3.039967029809664	3.0328050206494304	0.007162009160233573	0.9080626178042173	0.9325910108526705
RP11-1026M7.2	0.6271645660236624	0.6200366156226224	0.007127950401040084	0.9396325328088716	0.9562149795297048
ELP3	8.837420137673057	8.830307107124773	0.0071130305482842715	0.10630264627537966	0.15928778953161218
NAA60	9.949484639978062	9.942423423285152	0.007061216692909156	0.9291760997396761	0.9485512964382837
BRINP2	2.1785657649866663	2.171517182673393	0.007048582313273322	0.9254137218306742	0.945713577933375
MGAT5	8.306705432411002	8.299692941357742	0.0070124910532598506	0.5658216428662979	0.6452159388817867
DYNLL2	9.38244411704034	9.375452823283908	0.006991293756431816	0.9140173041722972	0.9368746038453231
MRPS33	10.864797891123418	10.857816167525936	0.006981723597482059	0.3407605806329653	0.4274646435106464
ANKRD36C	4.8939071975793835	4.886960063817614	0.006947133761769919	0.7502966830216021	0.8058512595991811
ZNF541	3.2515589520362767	3.2446496141262666	0.006909337910010027	0.8822752623520163	0.9123841393421679
NMI	8.876300580987264	8.869393061755735	0.00690751923152888	0.8232046033767809	0.8640042782790419
ABCF2	9.460807189641091	9.45396809391609	0.006839095725000632	0.8566357724662544	0.8916414635740655
C1orf109	8.485470831038496	8.478666757932166	0.006804073106330577	0.6790904961505964	0.745484997944223
WDYHV1	8.538160865767418	8.531361221485064	0.006799644282354578	0.9031640248672477	0.9287122816827008
LRRC3	4.411096409486877	4.404297080631986	0.006799328854890874	0.69903689853805	0.7623269458787405
AP2M1	12.795650227085488	12.78893816930257	0.006712057782918279	0.5482431059123605	0.6288160101050484
DOLPP1	8.078812373356607	8.072108948411081	0.006703424945525782	0.4548799766681454	0.5417036640999322
ZNF35	6.515198795053991	6.508524143846689	0.006674651207302595	0.625899765711386	0.6983755993833943
PPARGC1A	4.915295204200625	4.908629013117105	0.006666191083519735	0.7413236004135078	0.7985913528173906
ARHGEF40	8.64923854453957	8.64259565658208	0.006642887957490018	0.6531765594711121	0.7231838714260984
FAM219A	7.924709326176078	7.91808473228814	0.006624593887938346	0.5609342441337939	0.6409671510957871
TYRP1	2.4593761210343392	2.4527759256097585	0.006600195424580679	0.9798604133976171	0.985210007961954
MTMR11	8.334101467893058	8.327512748925894	0.006588718967163842	0.8334056329832104	0.8723726684403221
COX16	10.303699574482039	10.297121835336876	0.006577739145162909	0.6438717296786871	0.7148373531399811
PANK4	8.331344618038923	8.324770864551898	0.006573753487025158	0.45531692599569584	0.5421531125357053
ZBTB9	7.316033284991061	7.309553916334299	0.006479368656761686	0.783827000908947	0.8329962852630999
RBM4B	8.68488741221801	8.678502788893603	0.006384623324407812	0.37590477190760374	0.46319199634514746
APH1A	11.951614423767841	11.945301470103718	0.0063129536641231	0.8668749899459244	0.8999331537875606
CUL7	8.612488355590886	8.606227730266191	0.006260625324694402	0.5796760244099662	0.6569655070573422
CATSPER3	3.924130799039293	3.9178742197451326	0.006256579294160236	0.6905922135462839	0.7556062116614553
WDR37	7.375967096655925	7.369725571559668	0.0062415250962573054	0.7024566168177535	0.7651857111959403
ASS1	11.155045296626865	11.148830017036987	0.006215279589877554	0.4762301758177747	0.5621156192985352
USP18	7.965672804248441	7.959498067344528	0.006174736903912681	0.8638150247980307	0.8973949626583609
ATF7IP2	7.26423423951403	7.258072420963618	0.006161818550411979	0.6199929398140749	0.6931862864444676
UBE2R2	9.514440206419117	9.508303456430065	0.006136749989051893	0.8238383778011256	0.8644203800492078
GSE1	9.0174448194093	9.011321429830955	0.00612338957834524	0.9438085220615694	0.9590175447759076
ZC3HC1	8.416569225456003	8.410447676558427	0.006121548897576545	0.29086181405406397	0.3746499298078091
