Name	AveExpr	t	logFC	P.Value	Adj pval	B
RP11-697E2.6	1.3800618150070294	0.41668943841712336	0.06086808817027678	0.6779291339013594	0.9988043761587608	-5.191628197609786
TSNAX	6.705283203930317	0.5032100603151975	0.060845514468717	0.616084848600235	0.9988043761587608	-5.162203063347197
SUV39H1	4.790124971432042	0.503497698280818	0.06083091095234838	0.6158834881883122	0.9988043761587608	-5.162096070013824
REEP5	8.059708285955697	0.4846042447790544	0.06080206166262947	0.62917169930166	0.9988043761587608	-5.168994940806527
AADAC	3.4532369635148195	0.14945958401993767	0.060778199724145665	0.8815363990956648	0.9988043761587608	-5.247655583652678
RHBDF2	5.49131983472433	0.4080024885757767	0.06075085456375362	0.6842715300422005	0.9988043761587608	-5.194278469910111
IKBKB	6.751811407022928	0.3717570533513262	0.06074653967448285	0.7109753569520849	0.9988043761587608	-5.204736597849744
ZFP90	5.9866393758472825	0.543472196566727	0.06071632868635746	0.5881909039241059	0.9988043761587608	-5.1466367003960105
ZSCAN16	4.928595638616807	0.46622762289329417	0.060687965876273786	0.642214723458445	0.9988043761587608	-5.175453684016144
RNF103-CHMP3	1.688881957555621	0.153358329707012	0.06067694467076321	0.8784703506516507	0.9988043761587608	-5.247217879912269
INTS10	7.102926306570533	0.5125138486432986	0.0606762584625109	0.609586721108164	0.9988043761587608	-5.158711549425663
PARP9	6.4144792220396685	0.3673109245505682	0.060661485666169135	0.7142767078827894	0.9988043761587608	-5.2059528815952
CHTOP	7.146586586620154	0.7264395338622233	0.06065224805539149	0.4695141391742662	0.9988043761587608	-5.060980214201318
DKKL1	2.5148037136738206	0.1940552293711412	0.0606391490638476	0.846583817442932	0.9988043761587608	-5.241976954094162
SPG21	7.507819619493705	0.8019640530104448	0.060605770486428234	0.4247530422222193	0.9988043761587608	-5.018533158839495
METAP1	6.663136595611137	0.5859323028251203	0.06060334670452505	0.559433969706655	0.9988043761587608	-5.128934681598994
ZNF846	5.463913681510073	0.42966713562888637	0.060577078059742995	0.6684972503772992	0.9988043761587608	-5.187565398730999
VPS45	6.68281504879013	0.6233659615436642	0.06056277418778322	0.5346705635721242	0.9988043761587608	-5.112235509573782
SLC25A36	6.946849257220619	0.492046733155164	0.060562144310109645	0.6239223024889818	0.9988043761587608	-5.166308617234048
SPRR1B	1.4443390155447735	0.14757451416876538	0.06052841167476429	0.8830197636008584	0.9988043761587608	-5.247863108151149
ACN9	5.701493683199211	0.3029570907782444	0.060513171275776934	0.762644328927352	0.9988043761587608	-5.221922878620823
