Gene	Difference of means	Std Error	t	pvalue	padj
AC004076.7	-0.04091578041634264	0.15547554216416515	-0.26316538181381643	0.7925990721953087	0.999920908992172
AC004076.9	0.29539181736970166	0.2492492614310159	1.185126149115818	0.2368811714188174	0.999920908992172
AC004381.6	0.02516499027180963	0.09292456952632674	0.2708109426827106	0.7867178360227257	0.999920908992172
AC004466.1	0.09409689344486072	0.09908103672274748	0.9496962946417932	0.3430111821928945	0.999920908992172
AC005003.1	0.2239737241455435	0.1150807306886934	1.9462313352130007	0.05253611592876545	0.999920908992172
AC005082.1	-0.04178550220009896	0.09625922439456423	-0.43409348520014246	0.664524479037209	0.999920908992172
AC005481.5	-0.14763270944576656	0.1356074635528286	-1.088676873513332	0.27714751412798366	0.999920908992172
AC005544.1	0.14466110493610473	0.18006310536167558	0.8033911480396707	0.4223682516291615	0.999920908992172
AC005609.1	0.0524073995314831	0.20330399116527423	0.25777850809076813	0.7967499997851102	0.999920908992172
AC005779.2	0.18974414840037346	0.23076650621666328	0.8222343506913671	0.41157960447218644	0.999920908992172
AC005841.1	0.1162928469747655	0.1608110908809081	0.7231643435643909	0.47012773166631516	0.999920908992172
AC006116.20	0.30463478470268956	0.17755782747681512	1.7156933548450164	0.08722380790308654	0.999920908992172
AC006126.3	-0.15077344042055496	0.22197075073207292	-0.6792491349571737	0.4974901391850315	0.999920908992172
AC006132.1	-0.23445404645282908	0.21738053975878352	-1.0785420199664202	0.28163587279514	0.999920908992172
AC006449.1	0.06688774962868305	0.19823883532565664	0.33740992030549044	0.7360377324220619	0.999920908992172
AC006486.1	0.11775965523504661	0.10624208570088532	1.1084087295366916	0.26855010888182207	0.999920908992172
AC006486.9	-0.12229525293845273	0.14779302763714477	-0.827476470938175	0.40860770496516974	0.999920908992172
AC006538.4	0.15700152654152455	0.5210699411443341	0.3013060515383592	0.7633844434304136	0.999920908992172
AC006547.14	0.14964890358223082	0.15389821539575713	0.9723888168384605	0.3316201838999411	0.999920908992172
AC007040.11	-0.06251333228751166	0.10315903206979188	-0.6059899073618535	0.5449677790677411	0.999920908992172
AC007382.1	0.45157387667777105	0.5223865134041833	0.8644439798704704	0.38801677389564493	0.999920908992172
AC007390.5	-6.620820298675056e-5	0.04583581491181477	-0.0014444644022175888	0.9988484196590397	0.999920908992172
AC007401.2	0.278399851298359	0.19753595429111453	1.4093629298900845	0.15973673745168837	0.999920908992172
AC007405.2	0.12694236859502084	0.16945367849133863	0.7491272525046383	0.45435224980485056	0.999920908992172
AC007461.1	0.2502938484747863	0.3267347165399958	0.7660460789882048	0.44423556183278257	0.999920908992172
AC007557.1	-0.21951726039451827	0.1422489176895523	-1.5431910763187555	0.12381121223307356	0.999920908992172
AC007773.3	-0.10383760226441557	0.21410990323512263	-0.4849733744000966	0.6280399756298675	0.999920908992172
