Gene	MeanAA	MeanEA	logFC	Std Error	t	pvalue	padj
ABCC5	5.202188169208662	5.120254153482926	0.08193401572573578	0.1968179603774643	0.4162933889193846	0.6777204241800122	0.9998763635719183
ABCC6	7.411027096737994	7.427279933258335	-0.016252836520340708	0.21040483679204935	-0.07724554610122375	0.9385190477188273	0.9998763635719183
ABCC8	1.8310196869048143	1.9209676390314028	-0.08994795212658846	0.5587975976664424	-0.16096696281840533	0.8723105487047671	0.9998763635719183
ABCC9	4.299586426195777	4.6268671363226606	-0.32728071012688353	0.464156049776688	-0.7051092198073102	0.4817072345259682	0.9998763635719183
ABCC10	5.770593616869188	5.713008573764659	0.05758504310452839	0.19049816984145115	0.3022865949444847	0.7628031160787616	0.9998763635719183
ABCC11	3.760934636250521	3.769496067342189	-0.00856143109166796	0.40072108553812025	-0.021365062634952154	0.9829794992225867	0.9998763635719183
ABCC12	0.19957560362809232	0.2946105299646848	-0.09503492633659247	0.28505074592848684	-0.3333965186691169	0.7392458363890515	0.9998763635719183
ABCD1	5.81374593729464	5.667100784762532	0.1466451525321082	0.2199860747179958	0.6666110694510792	0.5059242862970066	0.9998763635719183
ABCD2	0.9442887314621424	0.9038121844091396	0.040476547053002854	0.27494248559131984	0.14721823353691516	0.8831342194802964	0.9998763635719183
ABCD3	6.870322975492146	6.8284796646382855	0.04184331085386095	0.15823580628546519	0.2644364245749382	0.7917639666798412	0.9998763635719183
ABCD4	6.52923897614973	6.739827432917639	-0.21058845676790838	0.1441533864308492	-1.4608637506336228	0.14589861154072803	0.9998763635719183
ABCE1	6.036137851538969	6.069158891587588	-0.03302104004861839	0.14522313248874522	-0.2273814059972678	0.8204004009071816	0.9998763635719183
ABCF1	7.182897258857091	6.9591373792107385	0.22375987964635247	0.1350848513272031	1.656439470806096	0.09947741542016665	0.9998763635719183
ABCF2	6.1271388958540145	6.0525308234167445	0.07460807243726997	0.15125574306503256	0.49325778264956294	0.6224670367692762	0.9998763635719183
ABCF3	7.059576591967297	6.9536408505344	0.10593574143289697	0.08926842654346673	1.186710078073512	0.23699773249285372	0.9998763635719183
ABCG1	4.534591586860947	4.979571781009099	-0.44498019414815193	0.37295208281200753	-1.1931296663985955	0.2344810969280921	0.9998763635719183
ABCG2	4.728827122148387	4.618010168127591	0.11081695402079639	0.465940057229868	0.23783521571343605	0.8122953122126004	0.9998763635719183
ABCG4	0.701174323515069	0.8269333595818261	-0.1257590360667571	0.2080042615222455	-0.6045983632566465	0.5462519903968489	0.9998763635719183
ABHD1	3.7023558394278746	3.9542118543313887	-0.25185601490351406	0.5223868096393378	-0.4821255251015976	0.6303369229668827	0.9998763635719183
ABHD2	6.711394775327964	6.804210303350472	-0.09281552802250825	0.26880065090673133	-0.34529502703739157	0.7302994560873854	0.9998763635719183
ABHD3	6.581365396012163	6.581414646732198	-4.9250720034699214e-5	0.21976580397110693	-2.2410547566888207e-4	0.9998214524640281	0.9998763635719183
ABHD4	6.844180510433187	6.561129763630201	0.2830507468029859	0.18790015046641925	1.506389143917006	0.13382321270695338	0.9998763635719183
ABHD5	5.4516571259916	5.577315355260413	-0.12565822926881243	0.18095580426623725	-0.6944139193453754	0.48837057397867467	0.9998763635719183
ABHD6	5.861309177617452	6.040589909296192	-0.17928073167874015	0.27776420666555945	-0.6454421677685858	0.5195108723092696	0.9998763635719183
ABHD8	5.9388540520325686	5.936991952690259	0.00186209934230952	0.1767756617848509	0.010533686161932366	0.9916078412006698	0.9998763635719183
ABHD10	6.024369175332726	6.042234265914628	-0.017865090581901555	0.1291218472588512	-0.13835838753210616	0.8901209354513349	0.9998763635719183
ABHD11	6.07569890309739	6.006274199793743	0.06942470330364703	0.22727661234287796	0.30546347284915676	0.7603868881667777	0.9998763635719183
ABHD12	7.011781939836662	6.886080716145085	0.12570122369157666	0.16233059826754018	0.7743532336670506	0.439797544893503	0.9998763635719183
ABHD12B	1.870772492887189	1.8213445190898687	0.049427973797320224	0.4571097677690129	0.10813151956599013	0.914018882896208	0.9998763635719183
ABHD13	4.584053840989649	4.594097109022314	-0.010043268032664976	0.1410720115066571	-0.071192491872784	0.943328239920495	0.9998763635719183
ABHD14A	6.556896192128354	6.440804054775368	0.11609213735298596	0.16060984368321482	0.7228208102983082	0.47078323325615623	0.9998763635719183
ABHD14A-ACY1	3.4597058031555554	3.2630127366576196	0.19669306649793583	0.23778761829595269	0.8271795979432781	0.40929485139541366	0.9998763635719183
ABHD14B	7.66282375905006	7.79448408782124	-0.13166032877118017	0.19311419714691372	-0.6817744666955695	0.4963093515261554	0.9998763635719183
ABHD15	5.54476548409057	5.33259637659267	0.21216910749790063	0.3170448125309347	0.6692085759239441	0.5042702477837082	0.9998763635719183
ABHD16A	7.391006488943291	7.322837041187301	0.06816944775598976	0.12938355523449271	0.5268787647119492	0.5989646117995158	0.9998763635719183
ABHD16B	4.159993510529853	4.38100350179367	-0.22100999126381726	0.2017299662054061	-1.0955734312609748	0.27481516591004207	0.9998763635719183
ABHD17A	6.792267752685323	6.712214725806541	0.08005302687878135	0.1421837103333638	0.5630253050162294	0.5741594533931891	0.9998763635719183
ABHD17B	5.275883028485497	5.40432483227113	-0.1284418037856332	0.1424485893162458	-0.901671293497217	0.3685071921392433	0.9998763635719183
ABHD17C	4.792702894260724	4.799776440858493	-0.007073546597768932	0.27070250852739736	-0.026130332652802252	0.979184031371928	0.9998763635719183
ABI1	6.186744874086372	6.188107521288673	-0.0013626472023009484	0.12586616529045236	-0.01082615966853733	0.9913748373954039	0.9998763635719183
ABI2	5.420112305244811	5.499251612231358	-0.07913930698654692	0.22511907322690056	-0.35154421103529215	0.7256154480818715	0.9998763635719183
ABI3	4.6991358065917375	4.704054273976826	-0.004918467385088832	0.27925716263280376	-0.017612681224424463	0.9859684939938534	0.9998763635719183
ABI3BP	3.544049801576665	3.553551508861717	-0.009501707285052063	0.508854886659591	-0.018672724845832968	0.9851240842863298	0.9998763635719183
ABL1	5.806183412242333	5.880729061037877	-0.07454564879554404	0.1491409494036284	-0.49983354064480995	0.6178386312069974	0.9998763635719183
ABL2	4.282352035513274	4.278671374414705	0.0036806610985689048	0.190326934851805	0.019338624359367697	0.9845936504888599	0.9998763635719183
ABLIM1	5.716068562119031	5.98277625362268	-0.26670769150364837	0.2072582123348017	-1.2868377493906629	0.19990034360285053	0.9998763635719183
ABLIM2	4.032468031372168	4.325025527002746	-0.29255749563057787	0.40814098815404637	-0.716804986810481	0.47447807486991234	0.9998763635719183
ABLIM3	6.276910083963349	6.413589197695827	-0.13667911373247765	0.30036321069110794	-0.4550461203886843	0.6496566520492946	0.9998763635719183
ABR	4.71974823345683	4.951194307205465	-0.2314460737486348	0.32730974963171194	-0.7071163447134016	0.4804623482047953	0.9998763635719183
ABRA	0.20112143264278376	0.20542324789056027	-0.004301815247776508	0.12643186220141117	-0.03402477170607152	0.9728973139425636	0.9998763635719183
ABRACL	6.153763672269742	5.966252111944171	0.1875115603255706	0.3298269043412312	0.5685150539798765	0.5704355153821583	0.9998763635719183
ABT1	6.331145203624795	6.155840285189973	0.1753049184348212	0.13678573008760278	1.2816023888058299	0.20172740867179773	0.9998763635719183
ABTB1	6.2964079714009245	6.025074154102427	0.2713338172984976	0.16645510568056057	1.6300720617077789	0.10493770605581444	0.9998763635719183
ABTB2	4.937244747286728	5.050234732878812	-0.11298998559208417	0.21951194509456246	-0.5147327428737866	0.6074083652077484	0.9998763635719183
AC002310.13	0.15999116170112354	0.045474909790339135	0.1145162519107844	0.18931362985248715	0.604902309464011	0.5460504783368413	0.9998763635719183
AC002365.1	0.05855507900313732	0.40187417243118956	-0.3433190934280522	0.2822471259278193	-1.2163776417544503	0.22552727415624935	0.9998763635719183
AC002398.9	3.197771561491304	3.3316289480348558	-0.13385738654355173	0.6998192296651492	-0.19127423321534057	0.8485390011815713	0.9998763635719183
AC002985.3	0.31362531773004143	0.20613994051732693	0.1074853772127145	0.2433651295480444	0.4416630164408787	0.6592943539888386	0.9998763635719183
AC003002.4	0.10271067830695815	0.17263673995846415	-0.069926061651506	0.15412949788545843	-0.4536838347677721	0.6506350233077722	0.9998763635719183
AC003002.6	1.3794734535459474	1.2064482517693889	0.17302520177655856	0.4028266458884713	0.42952769768974824	0.668083140844198	0.9998763635719183
AC003005.4	0.3469783150757486	0.2755140471378728	0.0714642679378758	0.2677084964165828	0.2669480755914068	0.7898326891942047	0.9998763635719183
AC003006.7	0.6797130460151668	0.6473476514906291	0.03236539452453768	0.4077057852062592	0.07938419247145086	0.9368204103598291	0.9998763635719183
AC003101.1	0.13577660634973393	0.16550081556429844	-0.029724209214564506	0.1677005397659235	-0.17724575756317523	0.8595263589593223	0.9998763635719183
AC003102.1	0.39015634525310405	0.4224115115780341	-0.03225516632493003	0.40943730969919384	-0.07877925523843275	0.9373008576201474	0.9998763635719183
AC004017.1	1.0861259840824236	0.5672426902983373	0.5188832937840863	0.5244803786579146	0.9893283236102165	0.3239085604640507	0.9998763635719183
AC004076.7	0.04139407508576776	0.07901387654874698	-0.03761980146297921	0.12066156918405964	-0.3117794813822883	0.7555901618224008	0.9998763635719183
AC004076.9	1.2652995728992529	1.1692662236397382	0.09603334925951468	0.461299258238604	0.2081801510503233	0.835337509126798	0.9998763635719183
AC004381.6	4.282118736190303	4.10461421232596	0.1775045238643429	0.29780525880062153	0.5960422746704446	0.5519397641876006	0.9998763635719183
AC004466.1	2.822694320630972	3.0206832926695766	-0.19798897203860477	0.28091370289217654	-0.7048035393082948	0.48189698306495676	0.9998763635719183
AC005003.1	1.8696454455678382	2.086210652060919	-0.21656520649308075	0.2707455492760774	-0.7998846410296875	0.42489393591194713	0.9998763635719183
AC005082.1	0.19101912157918516	0.10368424770650926	0.0873348738726759	0.15942948801802403	0.5477962386908148	0.5845503490004768	0.9998763635719183
AC005481.5	0.099262523128405	0.18889151279336697	-0.08962898966496197	0.1405678765611701	-0.637620712908462	0.5245784632342143	0.9998763635719183
AC005544.1	0.4431443133902647	0.18993911486551832	0.25320519852474643	0.21430968534114794	1.1814920922574397	0.23905745364004113	0.9998763635719183
AC005609.1	0.2334342612846936	0.31011786390210255	-0.07668360261740895	0.278100670916254	-0.27574044451155283	0.7830823222903285	0.9998763635719183
AC005779.2	0.20200297929661554	0.4352576816933386	-0.23325470239672308	0.3338907337972787	-0.6985959141302297	0.48575917223413867	0.9998763635719183
AC005841.1	1.3936853298940124	1.474339573493418	-0.08065424359940554	0.38211834090098373	-0.21107137492859845	0.8330843804701527	0.9998763635719183
AC006116.20	0.7385614694858933	1.1996561103484755	-0.46109464086258223	0.40287435861627585	-1.1445122554988891	0.2540201233027628	0.9998763635719183
AC006126.3	0.5801528722105989	0.6797883522331511	-0.09963548002255229	0.40354695224445003	-0.2468993495512704	0.805284023638746	0.9998763635719183
AC006132.1	1.7639907925274827	2.0057594383954287	-0.241768645867946	0.4712301368186225	-0.5130585397194222	0.6085764404103375	0.9998763635719183
AC006449.1	5.150786248044645	4.735092134080664	0.4156941139639816	0.5944247183847714	0.6993217157818504	0.4853067306749591	0.9998763635719183
AC006486.1	1.541839784859521	1.5962595567682822	-0.05441977190876135	0.22067364126550645	-0.24660748604445001	0.8055095432431618	0.9998763635719183
AC006486.9	0.25451117475158747	0.0430172251563217	0.21149394959526577	0.17413371644180325	1.2145491058071374	0.22622247322124084	0.9998763635719183
AC006538.4	3.504365771032946	2.7434042726929437	0.7609614983400022	0.7130441280882723	1.067201128743883	0.2873942136888421	0.9998763635719183
AC006547.14	1.8793446628992614	1.905451426452911	-0.026106763553649603	0.2863587225588154	-0.0911680402830667	0.9274664040181042	0.9998763635719183
AC007040.11	0.09818775405705332	0.16238538445241027	-0.06419763039535695	0.1360924477369885	-0.4717207417668387	0.637731004276529	0.9998763635719183
AC007382.1	1.592551219936952	1.324561874828413	0.2679893451085391	0.7284262198927441	0.3679018379486652	0.7134040908177404	0.9998763635719183
AC007390.5	6.516425883195641	6.385516498943042	0.13090938425259857	0.1334358724594056	0.9810658995947611	0.3279543750077164	0.9998763635719183
AC007401.2	0.23664885992650936	0.3306839974448256	-0.09403513751831621	0.3130711586745635	-0.3003634634261071	0.7642669215592416	0.9998763635719183
AC007405.2	4.107294534186602	3.8651906349432124	0.2421038992433897	0.4885745050566428	0.49553117638694927	0.6208651725321219	0.9998763635719183
AC007461.1	0.593440788563676	0.7799182859214787	-0.18647749735780272	0.4756847188072231	-0.39201910421969	0.6955351057986909	0.9998763635719183
AC007557.1	0.30737617285652896	0.057475506881377654	0.24990066597515131	0.11290259563284344	2.2134182529144177	0.028199951248362526	0.9998763635719183
AC007773.3	1.030483725945725	0.36075202106484855	0.6697317048808764	0.35813008802494456	1.8700794132500482	0.06319202734645371	0.9998763635719183
AC007919.2	-7.852371605731857e-4	0.060006978429703504	-0.06079221559027669	0.13630661416599485	-0.4459960799572326	0.6561675922076187	0.9998763635719183
AC007952.5	2.1717248041725044	1.971195504708221	0.20052929946428333	0.34216074399765317	0.5860675223036653	0.5586074468211955	0.9998763635719183
AC007952.6	1.2559178765182928	1.7726302672789727	-0.5167123907606799	0.49489106680750145	-1.044093186191349	0.2979246864718067	0.9998763635719183
AC007956.1	0.34169084959553603	0.30929190633207565	0.03239894326346038	0.2921347624969963	0.11090410119813625	0.9118232189254061	0.9998763635719183
AC008132.13	0.27285651008545064	0.5079164429598555	-0.23505993287440485	0.30797115878666476	-0.7632530714904822	0.4463703700688689	0.9998763635719183
AC008443.1	1.0811114667843935	1.4601130356986938	-0.37900156891430026	0.7776747731117377	-0.48735227375035944	0.6266365589008017	0.9998763635719183
AC008948.1	2.402483379785188	2.1621049759784063	0.24037840380678155	0.7568615475963182	0.3175989116770277	0.7511789574410506	0.9998763635719183
AC008964.1	3.9125239010891337	3.800894354531626	0.1116295465575079	0.39527142889206307	0.2824123839924454	0.7779708625699726	0.9998763635719183
AC009060.1	0.5114128624837614	0.6835665352722181	-0.17215367278845672	0.4499693248320001	-0.3825897973216992	0.7025018445181541	0.9998763635719183
AC009065.1	0.20002318117344553	0.34076101802565995	-0.14073783685221442	0.2723298143229428	-0.5167918804707891	0.6059731109884923	0.9998763635719183
AC009403.2	5.819354878162139	5.613416664476085	0.20593821368605436	0.18924802687964248	1.0881921311498084	0.27805062417369597	0.9998763635719183
AC010327.2	2.2120571369112305	3.022995154186183	-0.8109380172749523	0.5685351390480587	-1.4263639335165228	0.155597183326248	0.9998763635719183
AC010336.1	1.41364221876889	1.269373202040382	0.1442690167285079	0.2749868852140397	0.5246396264178715	0.6005171910027508	0.9998763635719183
AC010441.1	4.707332957863448	5.019708276364873	-0.31237531850142464	0.32534264751314634	-0.9601425478312131	0.3383470785355952	0.9998763635719183
AC010536.1	1.5438315739808743	1.4338340550121127	0.10999751896876164	0.24568281163467362	0.44772167103137106	0.6549240824665802	0.9998763635719183
AC010547.9	1.8447225287387425	2.0700674115718325	-0.22534488283308995	0.3230204243233738	-0.6976180633318051	0.48636909707671505	0.9998763635719183
AC010642.1	1.3442861726694115	1.4573740898941623	-0.11308791722475076	0.2697521695328114	-0.4192289441846186	0.6755780729843754	0.9998763635719183
AC010646.3	-0.005715776430174903	0.05048031122840888	-0.056196087658583783	0.10903854491103128	-0.5153781876348068	0.6069583144501943	0.9998763635719183
AC011239.1	-0.0020553774098469695	0.14370289953373155	-0.1457582769435785	0.2050328327772115	-0.7109021270849794	0.47811910055211126	0.9998763635719183
AC011298.1	0.01501737127857441	0.032508143809592445	-0.017490772531018037	0.13070698198126068	-0.13381666584211752	0.8937058316393327	0.9998763635719183
AC011484.1	0.990342659915315	0.9525014663951856	0.03784119352012938	0.31813528903061605	0.11894685948055167	0.9054578959965767	0.9998763635719183
AC011530.4	1.0096254800965594	0.847999893975956	0.1616255861206034	0.3709020610904931	0.4357635156984738	0.6635611305057895	0.9998763635719183
AC011551.3	0.5915522536183889	0.9050060114666727	-0.3134537578482838	0.35305317280655685	-0.8878372494333305	0.37588271606086854	0.9998763635719183
AC011897.1	1.6183910579222225	2.054270593328239	-0.4358795354060163	0.3551521369464944	-1.2273037103298747	0.22140530255247856	0.9998763635719183
AC011997.1	0.5511890270508121	0.3062469226180343	0.24494210443277775	0.20805861213808313	1.1772745281517882	0.24073155915141936	0.9998763635719183
AC012215.1	0.41264207763493166	0.6108143097631136	-0.1981722321281819	0.2752840154696981	-0.719882815535273	0.47258570739728634	0.9998763635719183
AC012414.1	0.24114830335028337	0.30653182492775355	-0.06538352157747018	0.17888661000775213	-0.36550260287584835	0.715190636197429	0.9998763635719183
AC013449.1	0.5233846041918889	0.8202613405735494	-0.29687673638166046	0.3966667425762613	-0.7484286039548282	0.45523586688662376	0.9998763635719183
AC015688.3	0.23933177455844784	0.24657078977012636	-0.007239015211678523	0.22602838338279946	-0.03202701848032332	0.9744880749160153	0.9998763635719183
AC015987.2	6.602352166876643	6.528622769966621	0.07372939691002234	0.1270104951029812	0.5804984607787089	0.5623472186260409	0.9998763635719183
AC016251.1	0.019163056289210924	0.026201126980783244	-0.007038070691572321	0.09845475810812623	-0.07148532815288501	0.9430955301176858	0.9998763635719183
AC016559.1	0.4701106092011946	0.12201726711453204	0.34809334208666254	0.3742113867347957	0.9302051044570616	0.3535839252117199	0.9998763635719183
AC016586.1	0.5955769505697751	0.5141708376395164	0.08140611293025868	0.18147614327693137	0.44857749046404133	0.6543077125175008	0.9998763635719183
AC016722.1	1.441212705273649	1.0006786953850038	0.4405340098886452	0.3230901000468463	1.36350203805307	0.17452724843818834	0.9998763635719183
AC016722.2	2.5515019997775497	2.670908123463123	-0.11940612368557346	0.33280823029232315	-0.3587835660815621	0.7202021956439656	0.9998763635719183
AC016745.1	0.20271996627919608	0.17417465833077608	0.02854530794842	0.18909081574421313	0.15096083771214885	0.8801855894176152	0.9998763635719183
AC016757.3	1.4562822464777716	1.8970976196969416	-0.44081537321916997	0.4086409143935832	-1.0787352849220524	0.28223395330267803	0.9998763635719183
AC016885.1	1.960540510496325	0.9588362377917561	1.0017042727045689	0.6165656518331003	1.6246514377283583	0.10608944959510234	0.9998763635719183
AC017028.1	-0.009579759390155266	0.02388517578296116	-0.033464935173116425	0.1069516793965717	-0.31289770634671427	0.7547419034102538	0.9998763635719183
AC017081.1	0.07429742489085774	0.017067466351713037	0.0572299585391447	0.13207328560978754	0.4333197154512492	0.6653318328912865	0.9998763635719183
AC017104.2	0.07378817333742665	0.12897645911451855	-0.055188285777091894	0.16257529688146533	-0.33946292478450785	0.7346800232345061	0.9998763635719183
AC018445.1	-0.014219728182116595	0.005652169167857725	-0.01987189734997432	0.07407987399967643	-0.26824961054956864	0.7888324144519882	0.9998763635719183
AC018755.1	2.145663785977579	2.1627911886956492	-0.01712740271807034	0.24742950682623932	-0.06922134282916502	0.9448947896591895	0.9998763635719183
AC018816.3	3.320781576724516	2.643545096766933	0.6772364799575827	0.5427143678380493	1.2478690819544989	0.21379509165575664	0.9998763635719183
AC018867.2	0.06342284932375522	0.12076862260379506	-0.05734577328003984	0.34623046420550735	-0.1656289067792772	0.8686458020196726	0.9998763635719183
AC019171.1	1.0704570777086797	1.0748969926241592	-0.004439914915479459	0.3819147145661164	-0.011625409407237774	0.9907381058556379	0.9998763635719183
AC019294.1	0.39697500673413205	0.48362357201777934	-0.08664856528364728	0.2241806299475596	-0.38651227496289997	0.6996006612826775	0.9998763635719183
AC020907.1	2.449198256490877	2.7775683620916443	-0.3283701056007673	0.5350777448225763	-0.6136867189452064	0.5402426521882355	0.9998763635719183
AC020922.1	2.288534896800325	2.301120622325715	-0.012585725525390057	0.33017981075936587	-0.03811779253384605	0.9696384903813409	0.9998763635719183
AC021218.2	2.0520634375374036	2.676310617036257	-0.6242471794988536	0.6535130495094584	-0.9552176195523984	0.34082399508728567	0.9998763635719183
AC021860.1	1.1974774431154735	1.3173505305794686	-0.11987308746399505	0.36580673707726313	-0.3276951332874886	0.7435453937471415	0.9998763635719183
AC022400.2	0.955114875663157	1.150322230592935	-0.19520735492977803	0.48170747705773226	-0.4052404503291166	0.6858102827556332	0.9998763635719183
AC022431.2	0.23057662439170365	0.30262033168930813	-0.07204370729760448	0.25107325683970694	-0.28694297514768546	0.7745054199251065	0.9998763635719183
AC022498.1	0.22306599101475091	0.2914116739969108	-0.0683456829821599	0.16390512840186702	-0.4169831880707729	0.6772167755907357	0.9998763635719183
AC022532.1	1.8968833263796852	1.699107898042195	0.19777542833749018	0.33822845520296424	0.584739176420887	0.5594983580457649	0.9998763635719183
AC023590.1	0.8175777391236563	0.6202825979864115	0.19729514113724478	0.39285330846096317	0.5022107155216933	0.616169181798209	0.9998763635719183
AC024257.1	0.177466571704991	0.2379733348314196	-0.06050676312642861	0.14364912506478417	-0.42121219394229326	0.6741322064988358	0.9998763635719183
