Name	Mean(log(breast_black))	Mean(log(breast_white))	logFC	M-W U test pval	Adj pval
WSB2	9.871667596023007	9.82466737308247	0.04700022294053774	0.7582887584332109	0.9968005456748952
TMEM254	9.895832032516635	9.848798711314412	0.04703332120222292	0.950924583799356	0.9979938605334431
C11orf73	9.717498208418977	9.670400446456354	0.04709776196262361	0.8825718057432236	0.9968005456748952
NGDN	10.0241669755249	9.977067407045032	0.04709956847986696	0.8294475889935781	0.9968005456748952
C11orf58	12.144166476745262	12.09706684178489	0.04709963496037162	0.9264448963254215	0.9978363269193078
CCDC102B	6.820005761540429	6.772799779062602	0.047205982477827035	0.931336013353411	0.9978521870333169
ABHD5	9.571665400665337	9.524400904854604	0.04726449581073311	0.7027702343522806	0.9968005456748952
GBF1	9.188333664723444	9.141066725655113	0.047266939068331126	0.5838586751500894	0.9968005456748952
GORASP2	10.509166636689525	10.461867386927636	0.04729924976188826	0.8922951180849769	0.9968005456748952
EHBP1L1	9.049166612643432	9.001865906305198	0.04730070633823402	0.8728661558665181	0.9968005456748952
NFKB1	9.455837634069535	9.408533671931123	0.047303962138412814	0.7676733789911137	0.9968005456748952
RPS6	16.36999997968483	16.322666655947128	0.04733332373770338	0.7027702343522806	0.9968005456748952
SVIP	8.933335947743783	8.885998951281945	0.047336996461838865	0.8390561213057469	0.9968005456748952
TMEM86B	5.672432255811724	5.625071254727195	0.04736100108452934	0.8583439363612679	0.9968005456748952
LRRC41	10.000834896995915	9.953467134985164	0.04736776201075088	0.7723785909926575	0.9968005456748952
RBM28	8.782495045617342	8.73506581128842	0.047429234328921765	0.7349852214121391	0.9968005456748952
HRASLS	5.5056766368713665	5.458246478878619	0.04743015799274719	0.8922951180849769	0.9968005456748952
ZNF286A	7.922504203905949	7.8749323145606045	0.04757188934534451	0.7073414053452851	0.9968005456748952
HOOK1	7.094156376925089	7.046556215988747	0.04760016093634256	0.6224606558934542	0.9968005456748952
TOMM20	11.840833798433517	11.793199929983299	0.047633868450217776	0.753609673018817	0.9968005456748952
ARHGAP5	9.873333835278245	9.825600316435686	0.047733518842559164	0.9705428548922223	0.9982225376007879
C1orf195	0.3100232054361106	0.26228640804642356	0.04773679738968706	0.9901789679846238	0.9985986328365285
ST3GAL3	8.59416545127194	8.546399824584434	0.0477656266875055	0.9607307469180939	0.9979938605334431
IRX5	8.54834306418914	8.500533267050113	0.047809797139027665	0.9264448963254215	0.9978363269193078
CHD4	11.235832538854696	11.187999767924218	0.04783277093047822	0.6487937907649539	0.9968005456748952
TAMM41	8.285836399203072	8.23799913731443	0.04783726188864179	0.7676733789911137	0.9968005456748952
GABARAP	14.377500068692845	14.329600027499076	0.04790004119376867	0.8922951180849769	0.9968005456748952
NUP188	8.915001640034165	8.866931706155796	0.04806993387836833	0.7723785909926575	0.9968005456748952
MAGI3	7.829168635969421	7.781070020663014	0.04809861530640713	0.6224606558934542	0.9968005456748952
RPP40	7.812508888784815	7.764398643214744	0.048110245570071264	0.906910043741886	0.9968005456748952
GPS2	10.326665941609404	10.278533377388449	0.04813256422095513	0.9754506745843579	0.9985986328365285
ABR	9.937499395388274	9.889333894753168	0.04816550063510583	0.9117889482878182	0.9968005456748952
ENO4	4.2956981446221905	4.2475092967631705	0.04818884785902	0.9901789679846238	0.9985986328365285
LRFN3	7.718340658562123	7.6701336945951715	0.04820696396695112	0.7489396179928529	0.9968005456748952
TMPRSS7	0.39081825900547634	0.34259115265707296	0.04822710634840338	0.7027702343522806	0.9968005456748952
POU2F2	5.639202904928246	5.590936035512391	0.048266869415854785	0.9803594238728918	0.9985986328365285
RASSF9	6.750810935362305	6.702528068563253	0.04828286679905247	0.8150829282509846	0.9968005456748952
PMPCB	10.65416623572675	10.605866436941344	0.04829979878540591	0.8922951180849769	0.9968005456748952
CENPJ	6.908327923373868	6.859995686131007	0.048332237242861176	0.7912816366473935	0.9968005456748952
CHCHD6	8.415001753653328	8.366665216364678	0.04833653728864995	0.7027702343522806	0.9968005456748952
CKLF-CMTM1	4.471714729169495	4.423329779608037	0.048384949561458335	0.9558268296088326	0.9979938605334431
CIT	5.555012944144934	5.506541670301899	0.04847127384303551	0.7960271211323893	0.9968005456748952
KLC3	6.156627361942377	6.1080138519914104	0.04861350995096636	0.260043998280576	0.9968005456748952
DHRS7B	9.929165462490667	9.880532691235194	0.04863277125547327	0.8294475889935781	0.9968005456748952
UBE2V1	11.235833351467825	11.187199584153651	0.04863376731417368	0.9705428548922223	0.9982225376007879
CD320	9.65999693447151	9.611333034915464	0.04866389955604511	0.8007801612365011	0.9968005456748952
KIAA1244	7.187514816489901	7.13881123935438	0.048703577135520426	0.7211177653679344	0.9968005456748952
MED27	8.711666925668428	8.662932507422731	0.04873441824569724	0.698209786055273	0.9968005456748952
ABCF2	9.375831749966268	9.32706547438731	0.048766275578959295	0.8922951180849769	0.9968005456748952
DHX9	11.005832685970892	10.957066138456339	0.04876654751455334	0.4490422720997207	0.9968005456748952
ZNF174	7.759993792199546	7.711204551235672	0.04878924096387394	0.6094703191918893	0.9968005456748952
CTD-2369P2.10	3.4026377488086106	3.3537190319055763	0.04891871690303429	0.5261322633889747	0.9968005456748952
PEA15	12.438333544223987	12.389333414597198	0.04900012962678879	0.762976714121028	0.9968005456748952
CTD-2210P24.4	4.667459708017536	4.618454790593871	0.049004917423665084	0.5838586751500894	0.9968005456748952
PTPDC1	6.565841201083828	6.516801074308652	0.049040126775175885	0.8874313441540265	0.9968005456748952
EIF4H	12.41666676051735	12.36760029700613	0.04906646351122035	0.4984039238004655	0.9968005456748952
PLCD3	9.53000056009278	9.480932915741697	0.04906764435108357	0.7489396179928529	0.9968005456748952
KCND3	6.977495868487588	6.928416778870507	0.04907908961708074	0.9460241945436683	0.9979938605334431
ATP5O	12.574166564924722	12.525066787387358	0.049099777537364275	0.8825718057432236	0.9968005456748952
PIGL	8.460831247187292	8.411730610129899	0.04910063705739276	0.753609673018817	0.9968005456748952
PLCE1	6.534970556825396	6.4858639970284795	0.04910655979691647	0.7770921871318592	0.9968005456748952
CLIP1	9.844999787124415	9.795865500745268	0.04913428637914663	0.3855065614783284	0.9968005456748952
DCP2	8.155000905445405	8.105862320728516	0.049138584716889255	0.7770921871318592	0.9968005456748952
CREB3	9.902499775039892	9.853333906911287	0.049165868128605794	0.5221233516360555	0.9968005456748952
COPS5	10.39333387071748	10.3441329778086	0.04920089290888008	0.906910043741886	0.9968005456748952
DOK2	7.080843603045399	7.031599950060607	0.04924365298479216	0.6665990972678644	0.9968005456748952
RRAS2	9.608335035274509	9.559066703071004	0.04926833220350524	0.8198644997828743	0.9968005456748952
BCL6B	8.0316732166561	7.982400722770937	0.04927249388516408	0.9901789679846238	0.9985986328365285
METTL5	10.533332596934581	10.48399971315637	0.04933288377821121	0.8922951180849769	0.9968005456748952
FAR2	7.326676006357481	7.27732662121817	0.049349385139310975	0.7676733789911137	0.9968005456748952
RAB1A	11.758333035582384	11.708933241368927	0.04939979421345697	0.5754342268091139	0.9968005456748952
ZBTB4	10.258333710207472	10.208933768298639	0.0493999419088329	0.739627234587821	0.9968005456748952
VPS41	9.61249963915037	9.563066063575398	0.0494335755749713	0.8438694940459509	0.9968005456748952
NDUFAF1	8.954163336275764	8.904665722413483	0.04949761386228069	0.6845942432877679	0.9968005456748952
TYW1	8.377501625549291	8.32800106946614	0.04950055608315118	0.6094703191918893	0.9968005456748952
TYW5	6.674989672437167	6.625463129201847	0.04952654323532002	0.5966019255435465	0.9968005456748952
SMIM11	9.458330869706048	9.408801121973971	0.049529747732076856	0.6268172970206347	0.9968005456748952
B4GALT3	9.61833216745031	9.568799974030696	0.04953219341961379	0.786543875234297	0.9968005456748952
MIEF1	8.648336980811248	8.598798443212107	0.0495385375991404	0.40953455531317084	0.9968005456748952
GDF15	6.731508767945286	6.681890550817472	0.04961821712781411	0.7073414053452851	0.9968005456748952
TMEM87B	8.610834082088294	8.561199083994158	0.04963499809413641	0.8438694940459509	0.9968005456748952
ARTN	3.7856817696099476	3.7360299230222864	0.0496518465876612	0.9754506745843579	0.9985986328365285
SENP3	10.261667776224789	10.211999991753627	0.04966778447116127	0.6399650499319732	0.9968005456748952
CCDC77	7.317508199980484	7.267741350850383	0.04976684913010043	0.9166711804833705	0.9968005456748952
SAP30	7.811661896587079	7.761868621115391	0.049793275471688325	0.8680204033275719	0.9968005456748952
ZNF133	8.484997557436857	8.435202544285907	0.04979501315095014	0.7119231506921901	0.9968005456748952
TARS	10.535000777262818	10.48519987726016	0.049800900002658466	0.8342487615036186	0.9968005456748952
MIF4GD	9.36249985015175	9.31266663317805	0.049833216973699024	0.7912816366473935	0.9968005456748952
POLDIP3	10.23916740244767	10.189332926552039	0.04983447589563106	0.6268172970206347	0.9968005456748952
APOBEC3C	9.225835540817423	9.175999761890386	0.0498357789270365	0.9607307469180939	0.9979938605334431
TMEM184A	6.5207692583201	6.470919640056203	0.049849618263897	0.7818140034887687	0.9968005456748952
ZNF503	7.261639160979211	7.211742793831331	0.049896367147879594	0.9558268296088326	0.9979938605334431
MGAT2	7.908330950065174	7.858398439001653	0.04993251106352137	0.8438694940459509	0.9968005456748952
SNX25	7.7399900130331964	7.689998685864538	0.04999132716865873	0.8486887046963401	0.9968005456748952
PIK3IP1	10.059999141261374	10.01000064730634	0.04999849395503375	0.8825718057432236	0.9968005456748952
PAXIP1	7.621668968024245	7.571604775849742	0.05006419217450375	0.562906344058453	0.9968005456748952
DOCK8	8.381666247062745	8.331598500170045	0.050067746892699105	0.9950893909904084	0.9985986328365285
ZNF764	6.699147434961229	6.649068681132103	0.05007875382912541	0.906910043741886	0.9968005456748952
PSMC5	11.579166989394176	11.52906655181573	0.050100437578446844	0.7676733789911137	0.9968005456748952
CACNA1I	2.0882856193979413	2.0381777409458195	0.050107878452121835	0.8680204033275719	0.9968005456748952
STK32B	6.873361695235257	6.823236292849228	0.05012540238602892	0.8342487615036186	0.9968005456748952
TFIP11	9.356663721277135	9.306532498225597	0.0501312230515385	0.7119231506921901	0.9968005456748952
TTLL13	1.164954661291535	1.11481894127509	0.05013572001644495	0.8150829282509846	0.9968005456748952
ANG	9.820001790531402	9.769864960255791	0.05013683027561022	0.7818140034887687	0.9968005456748952
ARSK	6.754162305243152	6.703999010723396	0.05016329451975565	0.906910043741886	0.9968005456748952
FAM65A	9.610834901785942	9.560666561786794	0.05016833999914816	0.7912816366473935	0.9968005456748952
TOP1	9.948334735818937	9.898133783791337	0.05020095202760011	0.7960271211323893	0.9968005456748952
MAPK9	9.169165113657428	9.11893310921168	0.050232004445748046	0.3922822278203568	0.9968005456748952
FRG1	10.402500604241306	10.352267088982146	0.0502335152591602	0.5587598228708939	0.9968005456748952
CASP12	4.379266360345134	4.328963688975641	0.050302671369492735	0.5880923276834907	0.9968005456748952
FAM63A	9.09916685957117	9.048800762501083	0.050366097070087434	0.8971629468373445	0.9968005456748952
C1orf198	10.17749915994345	10.127065717566879	0.05043344237657088	0.906910043741886	0.9968005456748952
RBMX2	9.051663110421474	9.001201103691699	0.05046200672977541	0.6094703191918893	0.9968005456748952
TUBA1C	11.114999945069416	11.06453294046243	0.050467004606986166	0.5754342268091139	0.9968005456748952
CCDC17	4.170856995135232	4.120365780726788	0.05049121440844395	0.45645097049756655	0.9968005456748952
TMEM243	9.315836299449893	9.265336143651679	0.05050015579821476	0.7442787524778676	0.9968005456748952
TUBA8	6.4358433174960545	6.385335141559926	0.05050817593612855	0.9117889482878182	0.9968005456748952
MARC1	10.116668750246603	10.066134432010584	0.050534318236019615	0.8583439363612679	0.9968005456748952
RLF	7.860837629971248	7.8102690895197355	0.050568540451512156	0.762976714121028	0.9968005456748952
AC069547.1	4.694894657340153	4.644314961696247	0.050579695643905964	0.9803594238728918	0.9985986328365285
TMEM50A	11.451666942654045	11.40106659515123	0.05060034750281517	0.8631796041228819	0.9968005456748952
DDX59	8.955835505402007	8.905201530372272	0.05063397502973466	0.9852689169653173	0.9985986328365285
DNMT3B	4.836655949472924	4.7859907966638895	0.050665152809034275	0.8728661558665181	0.9968005456748952
SLC35C1	8.424172740917717	8.373467749523357	0.05070499139436002	0.6891216451070524	0.9968005456748952
GOT2	10.081665862030453	10.030933052919368	0.050732809111085686	0.42009913722307535	0.9968005456748952
PGRMC1	11.609165856530664	11.55839999958232	0.05076585694834357	0.4714725256270651	0.9968005456748952
HSPA8	14.015833261932293	13.965066680481955	0.050766581450337966	0.6181171966847833	0.9968005456748952
SGK223	8.194986643643746	8.144133040406357	0.05085360323738897	0.5796392710816556	0.9968005456748952
HLA-F	10.73249906930183	10.681600172740843	0.05089889656098734	0.9656361504833909	0.9982225376007879
CTSD	13.219166551231602	13.168266678820071	0.05089987241153082	0.8150829282509846	0.9968005456748952
GNB1	12.169166836964763	12.118266708954677	0.050900128010086476	0.5880923276834907	0.9968005456748952
ISCA2	9.135836338957684	9.084932201253002	0.050904137704682384	0.8535135775742164	0.9968005456748952
ADSS	9.620831592143512	9.569866482191134	0.050965109952377574	0.6755734950548424	0.9968005456748952
PDE6A	0.9846817296176721	0.9336275092841059	0.051054220333566214	0.6665990972678644	0.9968005456748952
DCAF7	9.52750278932078	9.476400541964262	0.051102247356517694	0.6224606558934542	0.9968005456748952
RPN1	11.795000253822488	11.743866558759471	0.051133695063017015	0.6936602076370353	0.9968005456748952
HYAL3	5.665818306489325	5.614643049317023	0.05117525717230187	0.753609673018817	0.9968005456748952
KCNJ12	4.424089204122974	4.372874034551561	0.05121516957141292	0.9215565575430791	0.9973489437826573
CBX8	6.069994793527176	6.0187747101676194	0.05122008335955641	0.931336013353411	0.9978521870333169
CFHR3	2.7670277333645648	2.7157434650718084	0.05128426829275634	0.6755734950548424	0.9968005456748952
RAB3GAP2	8.434163688003018	8.382798059561102	0.051365628441915945	0.9166711804833705	0.9968005456748952
PUS3	7.954167010519232	7.902800385607114	0.05136662491211741	0.9950893909904084	0.9985986328365285
SUPT6H	9.851667380283347	9.800266397636351	0.051400982646995885	0.8971629468373445	0.9968005456748952
RNMT	9.04249801595092	8.991067438734898	0.0514305772160224	0.5023169668785112	0.9968005456748952
RAD52	7.562510060052901	7.5109379601782456	0.051572099874655386	0.786543875234297	0.9968005456748952
ADAM12	7.462506093300898	7.410930730153146	0.051575363147751574	0.9166711804833705	0.9968005456748952
PMS2	7.823337969759643	7.771738796605388	0.051599173154254885	0.7442787524778676	0.9968005456748952
FAM96A	9.73333307766566	9.681732946824763	0.05160013084089776	0.5546281960154003	0.9968005456748952
NR3C2	7.660011142314889	7.608407294612677	0.0516038477022116	0.8103082343114991	0.9968005456748952
KAT8	9.977499021483366	9.925867639216968	0.05163138226639852	0.8631796041228819	0.9968005456748952
DENND4B	8.750831656892712	8.699199310671666	0.05163234622104618	0.6891216451070524	0.9968005456748952
RPAIN	9.482498541489244	9.430799903107847	0.051698638381397544	0.8777166830732149	0.9968005456748952
RNF6	9.146666332433446	9.094932462060129	0.051733870373317004	0.6936602076370353	0.9968005456748952
SPCS3	9.930831996366383	9.879066443630395	0.05176555273598815	0.6487937907649539	0.9968005456748952
PARP8	8.181660653765894	8.129869411179023	0.05179124258687118	0.8922951180849769	0.9968005456748952
PLEKHD1	2.441232926449248	2.389418661459238	0.05181426499000974	0.739627234587821	0.9968005456748952
ITM2C	10.308330303159998	10.256399725174791	0.05193057798520684	0.9166711804833705	0.9968005456748952
EIF1AX	10.73833289620535	10.686399720308522	0.05193317589682778	0.47908432720534844	0.9968005456748952
MOK	8.381673079870545	8.329732310161107	0.05194076970943762	0.8150829282509846	0.9968005456748952
TERF2IP	10.54916740375323	10.497200255520822	0.05196714823240889	0.8922951180849769	0.9968005456748952
HOXB6	5.84578188964444	5.793779501548786	0.052002388095653274	0.8583439363612679	0.9968005456748952
SLC18A3	0.12591349327311493	0.07383228590866452	0.05208120736445042	0.8055405886674938	0.9968005456748952
C2orf42	7.914165707777051	7.861999909982998	0.052165797794052615	0.6181171966847833	0.9968005456748952
BET1	9.212501184315677	9.16026546930937	0.052235715006306194	0.906910043741886	0.9968005456748952
KIAA0408	7.436648009923437	7.3844105552042025	0.05223745471923458	0.8777166830732149	0.9968005456748952
RTFDC1	11.266665498306688	11.214399466979257	0.052266031327430795	0.7211177653679344	0.9968005456748952
FZD8	7.676681615871732	7.62439785795713	0.05228375791460138	0.8777166830732149	0.9968005456748952
LAIR2	2.0226400160866085	1.9703544607852033	0.05228555530140522	0.9705428548922223	0.9982225376007879
VRK1	8.08584104912318	8.033469162098687	0.0523718870244938	0.6800781458010454	0.9968005456748952
TASP1	7.7525086678198685	7.700135234988148	0.05237343283172091	0.931336013353411	0.9978521870333169
ALDH1B1	8.346663086410038	8.294266521811183	0.05239656459885467	0.931336013353411	0.9978521870333169
ZNF776	7.860005475013548	7.807601176591574	0.05240429842197347	0.7582887584332109	0.9968005456748952
GOLM1	10.225835228280898	10.173333245711136	0.05250198256976191	0.671080432230102	0.9968005456748952
RPS25	15.243333321251505	15.190800005072715	0.0525333161787902	0.8055405886674938	0.9968005456748952
ABI1	10.0250009078084	9.972400243496619	0.052600664311780676	0.753609673018817	0.9968005456748952
BRPF1	8.018338685235145	7.965736085602677	0.05260259963246838	0.7027702343522806	0.9968005456748952
ADRA1A	5.5250141756917435	5.4723984598906945	0.05261571580104896	0.9460241945436683	0.9979938605334431
DEFB124	2.870188308529169	2.817528361458036	0.05265994707113286	0.906910043741886	0.9968005456748952
FAM122C	5.956671181529416	5.904001970651789	0.052669210877627215	0.6891216451070524	0.9968005456748952
KIAA0754	6.101614455496865	6.048925535883626	0.05268891961323874	0.9215565575430791	0.9973489437826573
FOXRED2	7.560829208055317	7.508136747427511	0.05269246062780564	0.4906267281043789	0.9968005456748952
PLEKHG2	8.304163680283825	8.251470681354991	0.05269299892883339	0.8007801612365011	0.9968005456748952
AC003002.6	3.342431497115847	3.2896266829304337	0.052804814185413385	0.7723785909926575	0.9968005456748952
CCDC85C	7.780825248216579	7.728002878691776	0.05282236952480268	0.6532268401035477	0.9968005456748952
CHKB	9.969165958148542	9.916266326544834	0.05289963160370803	0.6224606558934542	0.9968005456748952
BMP4	8.56416838543444	8.511193898519087	0.052974486915353225	0.6487937907649539	0.9968005456748952
IL27RA	7.998348387776281	7.9453405282447855	0.05300785953149578	0.5141529015202588	0.9968005456748952
RAB20	8.822492918913538	8.769466595974421	0.053026322939116355	0.510191538984959	0.9968005456748952
MAGEA2	0.5425010387873763	0.48947090469336557	0.05303013409401075	0.9264448963254215	0.9978363269193078
CUL9	8.932499090399155	8.879467245440066	0.0530318449590883	0.6311869945505311	0.9968005456748952
GATS	0.4983175601208684	0.44523567010876774	0.053081890012100674	0.6621296288565985	0.9968005456748952
MPPED2	7.1141539621452266	7.061066454335455	0.05308750780977167	0.786543875234297	0.9968005456748952
DBF4	7.090835750850139	7.037724281540874	0.05311146930926469	0.7818140034887687	0.9968005456748952
NFATC1	8.52499932300645	8.471869976517594	0.05312934648885559	0.7818140034887687	0.9968005456748952
ISG20L2	9.361667625616205	9.308533731508424	0.05313389410778058	0.6137870435335424	0.9968005456748952
MAP3K1	8.94833378989465	8.895198540971684	0.05313524892296506	1.0	1.0
RNF34	9.096665143796228	9.04346555616647	0.05319958762975752	0.6755734950548424	0.9968005456748952
GDF9	4.014941175193342	3.9617329315485086	0.05320824364483334	0.9754506745843579	0.9985986328365285
UBE2J1	9.507499150951753	9.454267398924593	0.053231752027160795	0.7582887584332109	0.9968005456748952
RPS3	16.10416671081131	16.05093332452724	0.05323338628407015	0.5670676556435598	0.9968005456748952
RPL34	16.28583330791633	16.232533334040237	0.05329997387609353	0.8390561213057469	0.9968005456748952
WRB	9.432502025231072	9.379199134497822	0.05330289073324934	0.9950893909904084	0.9985986328365285
ABCB9	6.306638203898673	6.253208888233779	0.05342931566489373	0.9362297248352549	0.9979938605334431
CELF3	0.930054523398366	0.8765800478028518	0.053474475595514215	0.9901789679846238	0.9985986328365285
KLHL4	4.254183632599138	4.200652998217627	0.05353063438151118	0.9117889482878182	0.9968005456748952
VEZT	9.884166596164802	9.83053325485102	0.05363334131378217	0.9901789679846238	0.9985986328365285
COL4A2	11.510833212804124	11.457199704887874	0.05363350791625088	0.9117889482878182	0.9968005456748952
IL31RA	0.6378779995722	0.5842290134620386	0.053648986110161445	0.8198644997828743	0.9968005456748952
RPL24	15.375833333566623	15.322133337384727	0.053699996181896026	0.786543875234297	0.9968005456748952
AP2A2	10.040832956662468	9.987066354288872	0.05376660237359587	0.6532268401035477	0.9968005456748952
TSPAN32	4.660007975972767	4.606233748580932	0.053774227391834906	0.8631796041228819	0.9968005456748952
MTA3	9.575001034275724	9.521199136962744	0.05380189731297946	0.8294475889935781	0.9968005456748952
GAL3ST1	4.2318323282981	4.177971889632516	0.05386043866558321	0.7211177653679344	0.9968005456748952
ACOT2	10.283332560214822	10.22946632470975	0.053866235505072524	0.6576721644197554	0.9968005456748952
CLCN6	7.886676163552522	7.832797927902553	0.053878235649968964	0.7912816366473935	0.9968005456748952
SIK2	9.397498884903735	9.343599789420455	0.053899095483279424	0.6008776409544789	0.9968005456748952
DCAF6	10.245000528877396	10.19106735764251	0.0539331712348865	0.6532268401035477	0.9968005456748952
TPD52L2	10.920000041792795	10.865999492738542	0.054000549054253	0.7303528689999554	0.9968005456748952
ZNF526	6.881684631816768	6.827604757059168	0.054079874757599455	0.4025801240177883	0.9968005456748952
FILIP1L	9.889997697184327	9.835868001281877	0.05412969590244998	0.8438694940459509	0.9968005456748952
RUNX3	7.220858728254957	7.166684652838041	0.05417407541691599	0.9558268296088326	0.9979938605334431
AL591479.1	5.931624081626482	5.877445719334649	0.05417836229183237	0.9215565575430791	0.9973489437826573
RPS15A	16.069166649228094	16.014933330027528	0.0542333192005664	0.5838586751500894	0.9968005456748952
TMEM69	9.48250137599687	9.428265649750763	0.05423572624610706	0.8680204033275719	0.9968005456748952
SIN3A	9.536664019546041	9.482400142121543	0.05426387742449812	0.8342487615036186	0.9968005456748952
FBXO8	9.226666820803429	9.172400025501663	0.054266795301765924	0.6891216451070524	0.9968005456748952
MYRF	4.142576591240226	4.088288962681717	0.05428762855850877	0.30403735312763824	0.9968005456748952
TBCC	8.717500506409266	8.663200966347075	0.05429954006219084	0.8631796041228819	0.9968005456748952
CELF1	9.902498507566394	9.848133363150518	0.05436514441587548	0.9362297248352549	0.9979938605334431
POLRMT	9.442500695126117	9.388133476709996	0.05436721841612169	0.6355696216006115	0.9968005456748952
TMEM60	9.143328276781322	9.088933199669993	0.054395077111328405	0.6137870435335424	0.9968005456748952
MRPL15	10.00166420552322	9.947198948081299	0.054465257441920656	0.6755734950548424	0.9968005456748952
ATG4C	7.851665582699318	7.797200154915089	0.054465427784228915	0.6891216451070524	0.9968005456748952
PALLD	11.682500396938059	11.628000102144094	0.05450029479396434	0.7582887584332109	0.9968005456748952
RPL32	16.260833324044494	16.20626667013323	0.05456665391126592	0.5966019255435465	0.9968005456748952
RPS8	15.750833326543402	15.696133345789242	0.05469998075415994	0.6051671450155642	0.9968005456748952
ITFG2	9.505002239433596	9.450266102612446	0.05473613682115008	0.6936602076370353	0.9968005456748952
MRPL19	9.529995867921778	9.4751993996441	0.05479646827767759	0.7723785909926575	0.9968005456748952
MVP	10.816665004368366	10.761866341905895	0.05479866246247056	0.8150829282509846	0.9968005456748952
CACYBP	10.632499664577397	10.577600410628582	0.054899253948814675	0.29828271336921386	0.9968005456748952
KMT2A	8.713330889055117	8.658402637974106	0.054928251081010515	0.950924583799356	0.9979938605334431
POLR2M	9.499999394935676	9.445067874084984	0.054931520850692195	0.906910043741886	0.9968005456748952
AKR1C2	11.260832719901655	11.20586502429948	0.054967695602174516	0.8198644997828743	0.9968005456748952
RNASEH1	8.121664034112962	8.066669010691092	0.05499502342187057	0.4453636610672429	0.9968005456748952
TAP2	8.641666174877079	8.586666774028638	0.05499940084844113	0.9901789679846238	0.9985986328365285
PCBP3	5.887536850809	5.832535677217299	0.05500117359170087	0.9117889482878182	0.9968005456748952
PPP3R1	10.12166846579345	10.066666371757249	0.055002094036201044	0.7960271211323893	0.9968005456748952
SAP25	4.986071764641686	4.9310210612852385	0.05505070335644735	0.6845942432877679	0.9968005456748952
UPP2	1.6002533299586188	1.5451854995984535	0.05506783036016527	0.762976714121028	0.9968005456748952
TDRP	7.937492111701481	7.882396669638859	0.055095442062621736	0.8680204033275719	0.9968005456748952
MRPL32	10.237500171245568	10.18239969543279	0.055100475812777105	0.7119231506921901	0.9968005456748952
CD99	11.361667225663671	11.306533575191715	0.05513365047195684	0.931336013353411	0.9978521870333169
C15orf40	9.132503787616786	9.077333349932553	0.055170437684232354	0.7303528689999554	0.9968005456748952
ARHGEF35	8.283332631261915	8.228136200249784	0.05519643101213134	0.8390561213057469	0.9968005456748952
FAM9B	0.3038659116616526	0.24865672148961765	0.05520919017203496	0.671080432230102	0.9968005456748952
FAHD1	8.767495605920255	8.712267367481449	0.05522823843880609	0.716515320905747	0.9968005456748952
FGFR2	8.97834785889821	8.923064630444973	0.055283228453237854	0.8631796041228819	0.9968005456748952
TRAPPC9	8.222500615010203	8.167203906480717	0.05529670852948598	0.8728661558665181	0.9968005456748952
KCNK17	4.1160689320068	4.0607670002070915	0.05530193179970855	0.9705428548922223	0.9982225376007879
CHST14	8.723334320969016	8.668003613678964	0.05533070729005196	0.6268172970206347	0.9968005456748952
POM121	9.056670341605734	9.001331689161946	0.05533865244378866	0.7119231506921901	0.9968005456748952
CLN5	8.934166305837902	8.87879871245642	0.05536759338148123	0.6008776409544789	0.9968005456748952
AC131971.1	1.8439062532572628	1.7884906196797583	0.05541563357750445	0.9411258466850726	0.9979938605334431
ICAM2	10.245832994098514	10.190400803040601	0.055432191057912306	0.7442787524778676	0.9968005456748952
SUSD4	7.038308478856958	6.982874430105666	0.055434048751291876	0.9607307469180939	0.9979938605334431
FLAD1	9.36999931869373	9.314533620729112	0.05546569796461753	0.716515320905747	0.9968005456748952
MT-CO1	18.5066666719698	18.451199995940144	0.05546667602965627	0.906910043741886	0.9968005456748952
TMEM62	9.0783321749136	9.022801479044515	0.05553069586908421	0.6311869945505311	0.9968005456748952
NCOA7	10.212498844117734	10.156933731852035	0.0555651122656986	0.7257303323445422	0.9968005456748952
PLEKHG3	8.799167806990443	8.743602599708684	0.0555652072817594	0.786543875234297	0.9968005456748952
FAM160A1	6.109988260684125	6.054392704984276	0.055595555699849086	0.8390561213057469	0.9968005456748952
PRSS22	6.801598035914918	6.746002113329254	0.05559592258566415	0.5546281960154003	0.9968005456748952
HBA1	10.660000437185376	10.604400605427523	0.05559983175785277	0.8486887046963401	0.9968005456748952
NUCKS1	11.220000798526206	11.16439990587947	0.05560089264673529	0.9460241945436683	0.9979938605334431
PTCH1	7.240824796157672	7.185211725559862	0.0556130705978104	0.8150829282509846	0.9968005456748952
ATP4B	0.524697512251012	0.46907848016905934	0.05561903208195268	0.8777166830732149	0.9968005456748952
BTF3	14.550833319545987	14.49520000980052	0.055633309745466875	0.6137870435335424	0.9968005456748952
ITPR1	9.768334391721966	9.712668284472242	0.055666107249724206	0.6755734950548424	0.9968005456748952
GDF7	1.0575352967036056	1.0018642200430237	0.05567107666058191	0.9803594238728918	0.9985986328365285
MMS19	10.08666748380134	10.030933903589789	0.055733580211551725	0.4906267281043789	0.9968005456748952
ARHGAP40	7.054169055401801	6.998331551865246	0.05583750353655503	0.7723785909926575	0.9968005456748952
INHBC	0.8990664737420563	0.8432249712123407	0.055841502529715537	0.9803594238728918	0.9985986328365285
CSTF2	7.886659819002623	7.830800088576437	0.05585973042618608	0.40953455531317084	0.9968005456748952
MTERFD3	8.930005649988475	8.874132582788615	0.05587306719985996	0.5464100335342781	0.9968005456748952
ARID3B	6.060840379317379	6.004935857120363	0.05590452219701625	0.8055405886674938	0.9968005456748952
