Name	Mean(log(Black))	Mean(log(White))	logFC	M-W U test pval	Adj pval
SZRD1	10.72521114210478	10.708293641462094	0.016917500642685823	0.7001728709137114	0.7631088165817183
SMUG1	9.889225754498574	9.872329858541768	0.016895895956805518	0.7138614426209094	0.7750130904925188
PPY	0.4829528035064041	0.4661129765470004	0.016839826959403725	0.6530497537851894	0.7227798308074062
RUFY3	8.890422846996694	8.873649295178144	0.01677355181855056	0.7523425306128411	0.8078333923424952
USP11	9.5828872199522	9.566157139094155	0.016730080858044616	0.7970384453682341	0.843590641427691
PCDHB3	4.57519564830539	4.558585084758033	0.01661056354735635	0.7559138222176838	0.8105211969519256
GC	0.2041379572044062	0.18754814898803226	0.01658980821637393	0.591344282765371	0.6667633777688792
CCDC79	0.6636268827202946	0.647115664538837	0.01651121818145762	0.7968872487966002	0.8435286588249742
SLC22A2	0.841479118129023	0.8250140601824367	0.01646505794658626	0.9601640505338542	0.9703405853350288
PLEKHG3	8.681337218986096	8.664882085948161	0.016455133037935	0.814931627703585	0.858537328844663
ZNF738	7.159298051474542	7.142892894235149	0.016405157239392842	0.5901270891410835	0.6655969868977155
ADPGK	9.619648334664783	9.603249310523973	0.01639902414081007	0.4265843240839198	0.510544372098071
DYRK1B	8.689015018009217	8.672627212185585	0.01638780582363175	0.9889041675564839	0.991353701741547
HECTD3	9.363309623360992	9.34694424307531	0.016365380285682463	0.9949989329786465	0.9958191222403203
ZNF391	5.217867549029834	5.201525161804628	0.016342387225206423	0.8313937350149857	0.8714943422408726
RPL17	15.233943654310348	15.217700302180171	0.016243352130176802	0.4664560778348381	0.5486371796388576
WDR83OS	12.485915512320716	12.469703346790915	0.01621216552980087	0.7732473957425758	0.82464025128909
C2orf66	1.1834198983555904	1.1672373843023154	0.016182514053274977	0.6838458156145962	0.7493050956003265
C12orf61	3.1905532694245164	3.1744071071098214	0.01614616231469501	0.7788005492885409	0.8287668343837156
RPAP1	8.290350667260189	8.27433277295155	0.016017894308639313	0.8430231449370733	0.8802899785329958
TNFSF14	4.024373331433963	4.008366344441831	0.016006986992131544	0.9529856441324518	0.9650138755040429
PROCA1	5.278305082742345	5.262298710994105	0.016006371748240156	0.8634557274254864	0.8963834981401675
MYL6	15.430985919589139	15.415059348031525	0.01592657155761401	0.7170786900434725	0.7779957764250995
ZIC3	0.4824536099671588	0.4665285024165249	0.01592510755063392	0.8099174368540333	0.8544410797651425
STX19	3.4376622144787365	3.421892070530003	0.01577014394873366	0.7730974700771481	0.8245769326527098
UBE2V2	10.53767608262699	10.522002876600936	0.015673206026054487	0.5716097010117502	0.648809964152446
NDUFC1	11.80274650600614	11.787210687016293	0.015535818989846462	0.660412258366363	0.7290233997677418
SELPLG	8.323378736502622	8.30786255960863	0.01551617689399265	0.5841930446462231	0.6600895724715855
RASGRP3	6.985698928281483	6.970191857178785	0.015507071102698333	0.8976038752724675	0.9235684619470158
HNRNPA1L2	7.201765690700685	7.186324154092903	0.015441536607782247	0.9732803692092664	0.980115127677034
ZWILCH	7.862819510519024	7.847419336195152	0.015400174323872307	0.6564436904591064	0.7257863338174628
LIPJ	1.237489058920921	1.2222045551882512	0.015284503732669874	0.9703128232098153	0.9778837439155087
C9orf92	0.46627261638311956	0.4510166549632971	0.01525596141982244	0.9874977622263563	0.9905981407692867
ZNF157	1.250472666144044	1.235318408939736	0.015154257204307964	0.850846493377443	0.8867305486346204
INTS8	9.727816683698709	9.71268523468742	0.015131449011288822	0.9255606749112955	0.9443311491027738
ZNF354A	7.732676103296544	7.717597702049807	0.015078401246737094	0.6313057200220895	0.7038900314094707
TET3	6.956755479528877	6.9417217153837605	0.015033764145116812	0.4290951768064064	0.5128416695103211
CTD-3105H18.16	2.0792221760391882	2.064213926630504	0.015008249408684282	0.9804664057018079	0.9854444912053711
CCL22	5.616955449130036	5.601985632789653	0.014969816340383524	0.7798524269980237	0.8294500029485493
APLF	4.865330099684958	4.8503620764546636	0.01496802323029467	0.6524847926124949	0.7224618824816852
OSBPL2	8.965562857006233	8.950741114061255	0.014821742944977956	0.20233047631074852	0.272144950854605
CCL15	0.7268867983194964	0.7121035819032137	0.014783216416282774	0.506683365802223	0.5872664327620495
HTATSF1	10.253732965348954	10.238991132519562	0.01474183282939201	0.6679503241197693	0.735472267404428
TRIM22	9.579577028879829	9.564836730504892	0.014740298374936955	0.8534575821472499	0.8887905698802444
GMPPB	8.882251903583938	8.867625821776887	0.014626081807051605	0.7971896495565979	0.8437016444516945
FAF1	9.64985968409033	9.635281627735317	0.014578056355013302	0.5875612552295865	0.663442592860142
COX19	7.130145048194748	7.115613852830579	0.014531195364169136	0.4840174347855294	0.5653492510463097
MAP3K15	1.4900329901210871	1.4755253402523605	0.014507649868726658	0.9840600549394446	0.9881293334375677
SNX3	11.792183167259493	11.77771509584489	0.014468071414603045	0.9495538051894662	0.9622877914479193
SPP2	0.29288257594382056	0.2784951302530906	0.014387445690729972	0.8071856943712439	0.8522503255776621
VPS52	10.12852134023185	10.114243187177838	0.014278153054013032	0.4050377196046353	0.48851304300924625
CDKAL1	7.518876915628629	7.504631392626058	0.01424552300257087	0.35756366906290304	0.4400857971868345
EIF3F	12.061549343175846	12.047329408952256	0.014219934223589803	0.6651017828623691	0.73322237708774
LRAT	3.3308473516935795	3.3166483785615846	0.014198973131994919	0.8608386476626113	0.8944824243299754
GCN1L1	9.331056663070814	9.31686939472835	0.01418726834246442	0.42726825116237166	0.5111613604525463
HLA-C	14.008098549853766	13.99391697917632	0.014181570677447297	0.7026414151504835	0.7652039378532922
MUC5AC	0.9599633272284833	0.9458149365519365	0.01414839067654683	0.8617621499283191	0.8952377088868032
GPR123	0.18030337231109075	0.16617786530201006	0.01412550700908069	0.6936538200703584	0.757454333320624
CEP57L1	7.6306379047040425	7.616514885662145	0.0141230190418975	0.3244084251547128	0.4054159225223104
GDF7	0.5943307270883705	0.5802181885601586	0.014112538528211926	0.2899168604031944	0.3691767488227504
C9orf135	0.9488907541889371	0.9347973929734391	0.01409336121549798	0.6735187266263434	0.7403949447286151
GPR108	10.394366640106448	10.380385876384985	0.013980763721463063	0.5958171663854697	0.6706855945492413
MAGEC1	0.7678486699502423	0.7539471363760046	0.013901533574237623	0.7609820749569256	0.8148042535784309
TFB1M	7.897396847979049	7.883502821729557	0.013894026249491986	0.8748648197046538	0.9051319716219484
HPGD	5.719219133859021	5.705350793690976	0.01386834016804439	0.43368230804421326	0.517203994113104
TCEB3C	0.2554666792620964	0.24170670112148135	0.013759978140615026	0.6676652538170872	0.735202829827486
C17orf64	1.3394236921259224	1.3256810493483522	0.013742642777570202	0.6824079019704414	0.74804458352508
TMPRSS4	4.62246027687994	4.6087854556645595	0.013674821215380106	0.8252876187979789	0.8667399869412832
ASB5	0.391172453663897	0.3775088133068591	0.013663640357037932	0.868848521888393	0.9004933576503195
EFNA5	6.823098811425857	6.809474226849652	0.0136245845762053	0.7461055509228043	0.8024137411955894
TBX10	0.7779356833405531	0.7644469910663562	0.013488692274196912	0.6693763935477185	0.7368197569834422
TEX264	10.602816666449355	10.589376580126501	0.013440086322853873	0.9313199115976553	0.9485067794439378
RASA3	7.7809156986233825	7.767479517102817	0.013436181520565249	0.694521730714653	0.7582202229813727
AGBL3	4.9057274158457425	4.892302631257567	0.01342478458817542	0.8064272926328894	0.8516470776126519
SSB	11.196971740329502	11.183560520993726	0.013411219335775826	0.5385266538669697	0.6171048524649375
IFNA5	0.34193307985288696	0.3285766281387729	0.013356451714114037	0.872704271965701	0.903615339191503
RNF130	10.533098371974354	10.519747686173163	0.01335068580119092	0.5451438110296859	0.6235889131632837
COASY	10.388310204974273	10.375029475317007	0.013280729657266122	0.8810429014692365	0.9101278117729855
CDIPT	11.070563216471486	11.057358821873576	0.013204394597909896	0.7988533967826972	0.8450695900445213
NDUFAF7	7.843942701745908	7.830802261201138	0.013140440544769483	0.74951900890511	0.8053714195633881
TREML1	3.618181412956821	3.6050596121004452	0.01312180085637582	0.694521730714653	0.7582202229813727
SYTL3	6.878730953588061	6.865650831679694	0.013080121908367381	0.9476822832874322	0.9609793843669663
MSH2	8.942535620554903	8.929524648306055	0.013010972248848063	0.9163852145095077	0.9374379333060245
GAGE2D	0.2598482965751447	0.24687502904613579	0.012973267529008903	0.9338115243939622	0.950247275088721
NCK1	9.236479540143009	9.223560761806707	0.012918778336301173	0.5769485480683529	0.6534038279597565
NPIPB7	2.346291532029951	2.3335538709249497	0.012737661105001408	0.838581421484853	0.8770095812611776
INTS3	9.963591573565449	9.950890150083172	0.012701423482276653	0.8100692685761394	0.8545022600236692
TIGD2	7.02042519197366	7.00778996216399	0.012635229809670356	0.7064229012938088	0.7684031462917545
CHST14	8.727745448222986	8.715148163920967	0.012597284302019673	0.4218147386677321	0.5058332798193677
FAM122C	5.4500566460094575	5.437531347840351	0.012525298169106414	0.969219618210892	0.9769982668321673
ZSCAN5B	0.660350141546208	0.6479243892351975	0.012425752311010507	0.7419567583008662	0.7990843573137418
TACC2	8.870141140463538	8.857819233463857	0.01232190699968072	0.9454992065846578	0.9592463679081826
PRPF38B	9.173591759252549	9.161557885627467	0.012033873625082236	0.9856226163076153	0.9890439742241605
ACOT12	0.46473236225212705	0.45284966134059	0.011882700911537036	0.620619814233768	0.6940149856825116
GUCA2B	0.06625766646466964	0.05443438551037517	0.011823280954294475	0.9201163313618037	0.9401985427122914
CHRM5	1.5006953126368658	1.4889309808438496	0.01176433179301628	0.9283619973437546	0.9464999549697396
PHF10	9.691127350427614	9.679422092368998	0.011705258058615442	0.7356000110092299	0.7935521502487912
DERA	9.153661217999748	9.141972755820188	0.011688462179559878	0.5835204824432643	0.6594523751943363
SERPINB10	0.8250328078211471	0.8133742291511806	0.011658578669966446	0.4727129478424774	0.5544566372195013
OXSM	8.21457661111376	8.202938710402812	0.011637900710947946	0.45644663204525404	0.538987619970704
GPR61	2.436552574073956	2.4249822176194886	0.011570356454467579	0.8839800520787137	0.9126442578490666
TAPBPL	9.241478570205238	9.229909911815646	0.011568658389592201	0.9002393604478052	0.925339159751407
BRD4	9.436831246926227	9.425266831329976	0.011564415596250655	0.9191833840130031	0.939614267492412
C1orf100	2.1195667909738023	2.108006871601801	0.011559919372001293	0.9317870384738574	0.948876400396214
TPR	10.031620775486306	10.020133433297824	0.011487342188482685	0.9425371172477349	0.956934216708426
PPP5D1	4.241609601577852	4.230195788797749	0.011413812780102894	0.8784163095974667	0.9081356624880258
RGS3	9.605844705405644	9.594555098880635	0.011289606525009432	0.7575524138878181	0.8117524453827338
MYO1E	8.92908395680314	8.917848195877736	0.011235760925403682	0.7027867216487633	0.7653164180021095
MRPS28	10.631549233848895	10.620370960477905	0.011178273370990865	0.9882790940043269	0.9909452656503221
RIT2	0.40646621972932023	0.39531465039534996	0.011151569333970268	0.5889110507762655	0.6645958642172107
DOK5	5.477978865514669	5.466880569226323	0.011098296288346354	0.7397372628190602	0.7971653864177942
MYD88	9.692042673692777	9.680979238286945	0.011063435405832323	0.9249382828971203	0.9439076548314669
MSRB1	9.525492999291512	9.514465625170525	0.011027374120986977	0.9125005933376039	0.9341987073958312
SLC8B1	8.725421868029311	8.714421015464769	0.01100085256454264	0.8546868873760415	0.889714638061873
THAP2	6.4751331704328985	6.4641510441561625	0.010982126276736004	0.7020602978554413	0.7647540011091152
AC022431.2	1.245635183164415	1.2347579724754678	0.010877210688947203	0.9595397046457427	0.9699249098633661
SORBS3	10.75676077317375	10.745919656942355	0.010841116231395276	0.729114124172638	0.7881425943395111
CNPY4	8.684226555956718	8.673397983236377	0.010828572720340546	0.895434322249275	0.9217527626499997
DCTPP1	10.752183120146851	10.741379591163243	0.010803528983608146	0.9073761081635849	0.9299979560963031
NBPF11	8.680001436187327	8.669213328544254	0.01078810764307292	0.6719463224838681	0.7389340272372565
COPS7A	10.605774517887543	10.595014392866494	0.01076012502104895	0.9336557793401896	0.9501418782601437
GAGE1	0.24001026731113098	0.22928535246223816	0.01072491484889282	0.7498160644311409	0.8055955498448433
PLEK	7.916766016353297	7.906111603667859	0.01065441268543843	0.7341242705676105	0.7923825766358872
RP11-57H12.6	2.5499839091873424	2.5393369635408645	0.010646945646477946	0.8556090980067125	0.8903692870634962
INPP5K	9.149012879067069	9.138412596506697	0.01060028256037171	0.7925058858186282	0.8398671627889938
PEX5	9.151548913705163	9.140993443791858	0.010555469913304805	0.8503858818709247	0.8863519533356194
TEX101	0.30219511324272	0.2916626755871815	0.010532437655538518	0.3585881556111724	0.4409890937936844
EXOSC6	8.067537731661828	8.05703259122251	0.010505140439317273	0.7147383721596423	0.7756876964287829
DUSP14	8.811338406835374	8.800889848269124	0.010448558566249488	0.888156632722992	0.9160734323583355
PYGO2	9.972464456686891	9.962047508968197	0.010416947718693947	0.6964035769596082	0.7596826560999332
PPP1R7	10.736337898653094	10.725963988905336	0.010373909747757537	0.8339919422244583	0.8732628788473428
AL590714.1	0.19915278114828594	0.18878195199924339	0.010370829149042554	0.8622239720174918	0.8955642168576798
DEXI	9.471126121699177	9.460786335226716	0.010339786472460588	0.8074891058680131	0.8524224203610165
PAF1	10.29676033017554	10.286468671930624	0.01029165824491507	0.943940115658888	0.95793142685722
POLR3H	9.573450473528188	9.563159811915057	0.010290661613131746	0.7189821573456405	0.7794108958082623
PKM	13.858450719437377	13.848160253353214	0.01029046608416273	0.9003944235355482	0.92544631420675
DDX3Y	0.20796890080809743	0.19779406437383026	0.01017483643426717	0.24273053553990265	0.31832710544053483
PNRC1	10.71676097561346	10.706587320122036	0.010173655491422906	0.9459669748442723	0.9596140224956211
CYP11B1	0.10544365387422337	0.0952930509026651	0.010150602971558273	0.9325656354024433	0.9494038432527976
SBK2	1.0847743208657274	1.0746492577154612	0.010125063150266289	0.2551920499119953	0.33201583176148436
SOX4	10.261267157072258	10.251171877135084	0.010095279937173629	0.3948393034474582	0.4783034052404622
MGAT4C	0.6464028230061408	0.636324367979959	0.010078455026181876	0.6809711403145033	0.7469641876412537
ARPC4	12.299929662466964	12.289881395195584	0.01004826727137953	0.8473164505453717	0.883810263306547
PLAGL1	6.836124014038698	6.826095404218997	0.010028609819700662	0.8286446997401712	0.8696137646460758
PDGFB	8.679930428228728	8.66998529090929	0.009945137319437691	0.7233814154615668	0.7827355676065625
CELF6	0.07855194367791368	0.0686316484051569	0.009920295272756785	0.8686943561077316	0.9003848166543742
TBC1D3G	5.745947030051532	5.736070779578872	0.00987625047265972	0.9264943482442071	0.9450719766003975
LGALS3BP	12.928169082791575	12.918293721196415	0.009875361595160115	0.6547458302930906	0.7244368810022945
ANGPT1	4.6431375434440225	4.633344134861291	0.009793408582731367	0.5898567584616337	0.6653744989224697
FATE1	1.902060135351486	1.8922729292825864	0.009787206068899712	0.7994586227035598	0.8456115946496243
ANKRD33	0.41084635459774743	0.40110430891197313	0.009742045685774303	0.4438731876851286	0.526839057228986
G0S2	7.722109802998665	7.712512201497569	0.009597601501095454	0.9201163313618037	0.9401985427122914
CXorf56	8.56619647794004	8.556647986961858	0.009548490978181334	0.6969829833898371	0.7601781107615111
TEX12	1.193464759549603	1.1839907038134563	0.009474055736146791	0.9061343808660817	0.9290912816311835
DLL1	5.857870195044418	5.848465974271489	0.009404220772928795	0.5917502702333575	0.6669733829366199
MLF1IP	8.84986026400038	8.840458724084288	0.009401539916092716	0.9882790940043269	0.9909452656503221
C1QTNF9B	2.1082246847262893	2.098851394656025	0.009373290070264328	0.8519214512314213	0.8874953363360396
CHRDL2	4.495954153844029	4.486670420235864	0.009283733608165257	0.6796790435638376	0.7458163970226313
EEF1B2	13.63521128691681	13.625994081226198	0.009217205690612573	0.7857202186176684	0.8342780213074263
AC073333.1	0.05656557058218642	0.047354909627609465	0.009210660954576955	0.9140541961947012	0.9355788805203111
APOC2	8.021041536572552	8.011843038589937	0.00919849798261474	0.8545332048668183	0.8896563612321784
SPTSSA	9.695985682712335	9.686810090831063	0.009175591881271927	0.9898417905352178	0.9919660314327511
CHRNB4	1.7492270258541351	1.7400530205327782	0.009174005321356926	0.6485356600522932	0.7190072101340699
PRH1	0.12152050013726315	0.11240076065867372	0.009119739478589434	0.8671529738099953	0.8991966041694264
RPL24	15.03239436745901	15.023308621616822	0.009085745842188686	0.722941075289038	0.7824915525474836
WDR64	1.0972247535721333	1.0881396129825742	0.009085140589559115	0.8442493335645874	0.8813177154005656
CARKD	9.346548839768234	9.337477669119332	0.009071170648901727	0.8833615706542971	0.9120574252937276
CD74	15.288521150915091	15.27949555181894	0.009025599096151637	0.5908031653685097	0.6662357428911022
PHF23	9.611338161800331	9.602329365237042	0.009008796563289678	0.690619302742927	0.754593157040688
DEFB103B	0.11763865077187917	0.10864671471281229	0.008991936059066882	0.9185614808353992	0.939136680456649
TRAPPC12	10.215351713171549	10.206424295439982	0.008927417731566578	0.8120437294082192	0.8561882938680303
LOXL4	5.180375696437582	5.171555289736362	0.008820406701220307	0.990623153789545	0.9924214135439349
PSD4	9.088309853299151	9.079525324646418	0.008784528652732604	0.7683043480188674	0.820521831121774
TRAPPC9	8.799789269352457	8.791038371804616	0.008750897547841419	0.6527672483045059	0.722554982442209
CBLN3	5.986053099566102	5.977328795814616	0.00872430375148614	0.9021003671172272	0.9265722117161435
TMPRSS11B	0.10890891954969252	0.10022980983759389	0.008679109712098634	0.7179569959185734	0.7786239986702232
CNBD1	0.14124945989347382	0.13261366222471468	0.008635797668759132	0.9187169519741135	0.9392429061048926
TIMM17A	10.628239336629067	10.619614076891812	0.008625259737254254	0.9887478985149396	0.9913061782413477
MUC17	0.04195452932063956	0.033339266264798176	0.008615263055841385	0.71006579391795	0.7718585554992065
TOR3A	9.823591162893262	9.815059458379208	0.008531704514053828	0.9328770922827071	0.9496147562826373
C11orf24	9.694717787499915	9.686231305634074	0.008486481865841	0.6668103307174801	0.7345278983261808
TTI1	8.31014246779832	8.301661711775475	0.008480756022844815	0.832463363602344	0.8724147069815795
EBF4	8.109716696308604	8.101248669619618	0.00846802668898583	0.7375199325974378	0.7952464779434302
LRRC7	1.9034210673424061	1.8949623455773585	0.008458721765047583	0.5485327289950443	0.6267175696648525
PSMA3	11.503028071680829	11.494599318568167	0.008428753112662335	0.8886208911593557	0.9164484778183467
PPA1	11.888098554628673	11.879747845479677	0.008350709148995605	0.7816565829770155	0.8309321555672079
DOK4	7.552324472987381	7.544009211519803	0.008315261467577884	0.7129848908971181	0.7741999065715667
TLN2	7.075626648851376	7.067329277633551	0.008297371217825145	1.0	1.0
PITHD1	10.065211364286716	10.05692925227319	0.008282112013526799	0.7938649252129579	0.8408670476897981
STAT6	10.511197509287229	10.50292263886657	0.008274870420658331	0.4764648773461875	0.5581743436400853
RPL4	15.529295784796432	15.521038583543861	0.008257201252570567	0.4687368970534447	0.5507862680906725
FAM198A	6.851978229632503	6.843770083537077	0.008208146095426194	0.7062773247203671	0.7683824753767816
CDK2AP2	10.293661951242129	10.285489292043666	0.008172659198462995	0.367891432711972	0.45030168509647384
UROS	9.89809800120384	9.889970335039791	0.008127666164048364	0.9960929064212003	0.9965853986564248
YTHDF1	9.671761401973725	9.663635046333397	0.008126355640328597	0.9935924097978158	0.9948488079189522
STOX2	3.8968097384707203	3.888690634220839	0.008119104249881381	0.9547018945777151	0.9663219532067665
AC079354.2	0.16598626747819048	0.1578777564487893	0.008108511029401189	0.9587593072275398	0.9692974632634591
TXNRD3NB	0.9347549817124932	0.9266664589804606	0.008088522732032533	0.9571986317010615	0.9680958227655764
ZBTB47	7.2306394323592595	7.2225682241208515	0.008071208238408012	0.9774980347161908	0.9832750184065876
CDK5RAP2	9.369155537235992	9.36111266877038	0.008042868465611974	0.9324099108309116	0.9492983729904161
LTBP3	10.493662086396622	10.48562304478718	0.008039041609441355	0.9567304607623314	0.9677835565098633
USP39	10.13401375539704	10.125979425039551	0.008034330357489239	0.5163845282393701	0.5967255728613837
C1QTNF5	9.581619010335334	9.573590636661073	0.008028373674260791	0.8046078722434097	0.850218657922656
IRF2BPL	9.100984969841582	9.09299653454983	0.007988435291752083	0.7815061916124997	0.8308692797225244
FAM21A	8.909719187640276	8.901750866427264	0.00796832121301172	0.8287973692085828	0.8697238656310406
RCAN1	9.272676468983002	9.264762730925774	0.007913738057228059	0.7952245907614289	0.8421113063697607
RNASET2	11.082746458996674	11.074866159592151	0.007880299404522617	0.5680193125558548	0.645499046566032
RRP7A	9.515493725552762	9.507625800703657	0.007867924849104924	0.9659403584429778	0.9744477819732736
FYN	8.979506033161828	8.9717368822347	0.0077691509271282655	0.8330747193753786	0.8726536747535025
FAM120C	6.737672061348285	6.729955207867184	0.007716853481100294	0.5595521262010493	0.6373483846628001
APOBEC3G	7.938453743485238	7.930743502261084	0.007710241224153869	0.8827431603175774	0.9116773525974662
AKT1	11.375563432367702	11.367863453822217	0.007699978545485209	0.9901543347097731	0.9921700546758949
MB	9.371900583272078	9.364269818820112	0.007630764451965533	0.6489583114524741	0.71938820184871
COPG1	12.01605643556019	12.008427330021718	0.007629105538471848	0.6141361926702527	0.6878627515935203
ARHGEF5	8.392886975805531	8.385388125094877	0.007498850710653926	0.8225432876947742	0.8648053547798885
YWHAQ	12.522324090723949	12.514851665518151	0.007472425205797606	0.5018065937911119	0.5826894724638951
CDK5R1	5.386392470757198	5.378951732782218	0.007440737974980571	0.95423380510766	0.9659018485227159
RPGRIP1	3.763870672567696	3.7564437376017814	0.007426934965914622	0.7656120916332515	0.8184625154276108
AC027763.2	6.783868985667304	6.776527679076659	0.00734130659064558	0.6611219414570791	0.7295856994374554
ATF7IP2	7.112875243350556	7.105535046016887	0.007340197333669529	0.9041170646441833	0.9277541120858612
SLA	7.44085326443341	7.433577102837054	0.007276161596355912	0.5902622758763574	0.6657082343485399
MIP	1.3948701136506425	1.3876296315624002	0.00724048208824235	0.6551701284097045	0.724862303541555
GNG5P2	0.746855859257695	0.7396557662936268	0.007200092964068205	0.921982554678766	0.9417884506034936
DNAJC7	10.792605528575905	10.785474459947263	0.007131068628641657	0.6526260142327558	0.7225303933864407
TESPA1	5.039361626046751	5.032248265145491	0.007113360901259469	0.6485356600522932	0.7190072101340699
TIA1	10.091197419055534	10.084139561289026	0.0070578577665081355	0.993904968937737	0.99505234974955
MAP2K6	6.645359421555733	6.638458867878304	0.006900553677428256	0.8751735459339772	0.9053485156801814
FGFRL1	8.094156446262243	8.087286503384375	0.00686994287786824	0.39614643419216033	0.4795997380514275
ZNF48	7.643941570030535	7.637078443086724	0.006863126943811082	0.9712499005439041	0.9786115180473351
ARHGDIG	3.507319980635915	3.5004583634006097	0.006861617235305317	0.5939176954530587	0.6688781812869399
NONO	12.602605587906703	12.595756700825312	0.006848887081391197	0.555604322030405	0.6334856265459047
HLA-DQB2	7.397702241921636	7.39088688614304	0.006815355778596377	0.7530861155091151	0.808441163315768
ANXA11	11.410492751412091	11.403679406093445	0.006813345318645858	0.7822582300291495	0.8313291057530998
IL17B	3.545607819909894	3.53880086101339	0.006806958896504067	0.8937302210958427	0.9204668204828076
GLS	9.146407929156213	9.13964415426752	0.006763774888693064	0.7861720965391042	0.8345145551186202
PNLIP	0.4156244735501445	0.4088660198817349	0.006758453668409603	0.8047594503429509	0.8503294911606998
ARNTL2	5.990197223430597	5.9834446433589425	0.006752580071654357	0.5469673209769212	0.6253998524379514
FBXO27	6.748663878208791	6.741920737656055	0.006743140552735838	0.7319125016757443	0.7903700255273438
CD82	10.264367718517367	10.257625499134107	0.00674221938325914	0.7861720965391042	0.8345145551186202
EVX1	0.7647367512489986	0.7580003751980545	0.006736376050944126	0.8602230851020967	0.8939448117477536
SPRY3	2.5174040839011758	2.5106816628702733	0.006722421030902481	0.9890604370237079	0.9914012152058873
FAM109B	8.139299608039364	8.132610665156806	0.00668894288255828	0.7507074535100601	0.8063629692318026
NTAN1	9.936620546574265	9.929970199649748	0.0066503469245162705	0.8460893234931364	0.8827325137177474
ZNF714	6.532957945815322	6.526361239681118	0.0065967061342036	0.8917169162420989	0.9190689574760106
UHRF2	8.707605864327704	8.701009486805624	0.006596377522079422	0.9601640505338542	0.9703405853350288
PARL	10.341830583672378	10.33523745721552	0.006593126456857945	0.8222384953236551	0.864584727299908
CNIH4	10.470352383486048	10.463768594639621	0.0065837888464272964	0.6987222622592628	0.7618013553798907
GTF2E2	9.04647881410284	9.03994025753411	0.0065385565687314795	0.6003054118852411	0.6750285355182769
KLHL29	4.4893737163381315	4.482845931290166	0.006527785047965473	0.8091583856515514	0.8537392109081776
RPL10L	0.0976375409305479	0.09119481938544562	0.006442721545102281	0.9440960151869505	0.9580362527767728
ATG5	8.686830704958457	8.680444442975496	0.0063862619829606615	0.7513018979035251	0.8068587194609624
HAX1	11.493591499523722	11.487210592067937	0.006380907455785234	0.7327969431619714	0.7910905707685728
POMP	10.993027912663697	10.986705924962315	0.006321987701381815	0.5130980779348222	0.5935303731801945
STIM1	9.385985038977326	9.37967323061015	0.006311808367176042	0.7507074535100601	0.8063629692318026
ANKDD1A	5.236194452075018	5.229882752339346	0.006311699735671361	0.9700004731423375	0.977677160709959
SSX5	0.14162494847726712	0.13534033741165316	0.006284611065613954	0.7809047079082989	0.8303752286113119
RTFDC1	11.192605318184569	11.186438862351363	0.006166455833206186	0.9364595731025086	0.952356586181756
PSMF1	11.495985971718946	11.489911068855784	0.006074902863161924	0.8510000418645651	0.8868398238977718
HDLBP	12.882957819482732	12.876884297794426	0.006073521688305661	0.7372244530798677	0.7950690909865904
OR51B5	0.22475709240121597	0.218685672947027	0.006071419454188959	0.6758084075548159	0.7424190323554293
UBE2F	10.276690323517764	10.270667680121242	0.0060226433965215875	0.8410314011012568	0.8788148417497326
SLC28A2	0.48266779129912685	0.4766772992337261	0.005990492065400754	0.5053053481579439	0.585930281462656
KCTD11	7.862959384265385	7.856988406724346	0.005970977541038813	0.8861452915145953	0.9145168045029642
GYPC	9.1238010547565	9.117938387184777	0.005862667571722824	0.928673310845388	0.9466583643297999
C1orf109	8.714224085334699	8.70838240100282	0.005841684331878483	0.8216289910988986	0.8640935026790519
SLC4A1AP	8.71957659961265	8.713842108260822	0.005734491351827131	0.8629937800853508	0.8960571677830335
CENPQ	7.0435208301521515	7.037789200695298	0.005731629456853682	0.9022554754374694	0.9266270071994132
COMMD7	10.78908437922286	10.783412112786264	0.0056722664365960185	0.7373721879866381	0.7951813292049179
RRNAD1	9.813239590715707	9.807670583062654	0.005569007653052793	0.9291403015523739	0.9469223935015016
POLDIP3	9.93753577316213	9.93198827360516	0.005547499556969981	0.5894513694753949	0.6650819863010898
CNPY2	11.86169042004879	11.85618697990973	0.005503440139060345	0.6803967592362878	0.7463790976515646
CRCP	9.349718717700311	9.34427261589197	0.005446101808340487	0.6567268400374233	0.7260112426102678
IFIT3	9.191619788385514	9.186246731710304	0.005373056675210819	0.8898591000247343	0.9175176317528427
NHLRC1	6.245622113156834	6.240250183953919	0.005371929202914849	0.5229900161147599	0.6029813986757412
TSPAN6	9.25218355737441	9.246898832957179	0.005284724417231601	0.7124007334957358	0.7736117201374003
TRIM45	7.10253240335841	7.097301278936988	0.005231124421421818	0.805972338896886	0.8513147103578522
ERMARD	8.728450480025415	8.723278744022242	0.005171736003173777	0.9931235729466538	0.994543413092734
STAT1	11.257746038245665	11.252625848958843	0.005120189286822452	0.9086180618697923	0.9309565199872101
CEP104	8.500282316778163	8.495193913932159	0.005088402846004314	0.9401991848526419	0.9549864782228841
AC011551.3	1.7978805004085692	1.7928107130907938	0.005069787317775409	0.9180950861246405	0.9387125369695685
ADAMTS9	6.957259900056391	6.9522386426265514	0.0050212574298393875	0.6231107678800716	0.6963729322920879
NISCH	9.524576688448969	9.51956990407367	0.005006784375298778	0.9392641550432157	0.9544611890397335
MS4A12	0.053655991262082224	0.04867438908304663	0.0049816021790355935	0.8338390560258561	0.8732032021357535
